,no,distance,accerelation_L,accerelation_R,velocity
1,6522267,98070.1912396,-2.97282,-1.44163,
2,6522268,98070.1812323,-4.81734,-1.25272,
3,6522269,98070.171225,-5.82964,2.96184,
4,6522270,98070.16121769999,-9.03288,5.05468,
5,6522271,98070.1512104,-8.51944,8.62363,
6,6522272,98070.1412031,-11.8778,7.19088,
7,6522273,98070.1311958,-13.1484,8.390839999999999,
8,6522274,98070.1211885,-14.0991,10.6505,
9,6522275,98070.11118119999,-10.602,13.2405,88.8158
10,6522276,98070.1011739,-9.0136,15.29,
11,6522277,98070.0911666,-5.32832,12.3394,
12,6522278,98070.0811592,-3.4550400000000003,5.3045,
13,6522279,98070.07115189999,-1.3921700000000001,1.51806,
14,6522280,98070.06114460001,2.13345,-1.51134,
15,6522281,98070.0511373,5.68325,-1.54608,
16,6522282,98070.04113,9.10882,-0.788399,
17,6522283,98070.0311227,7.94946,-2.59694,
18,6522284,98070.0211154,7.9541699999999995,-2.0621099999999997,
19,6522285,98070.0111081,7.131880000000001,-0.874858,
20,6522286,98070.0011008,10.1017,1.4458600000000001,
21,6522287,98069.9910935,9.57935,0.0191919,
22,6522288,98069.9810862,11.5889,-0.0882812,
23,6522289,98069.9710789,8.82907,0.48502799999999996,
24,6522290,98069.9610716,7.58252,1.38881,
25,6522291,98069.9510643,6.17991,-0.495188,
26,6522292,98069.941057,3.85584,-1.6725900000000002,
27,6522293,98069.9310497,0.971435,-3.46425,
28,6522294,98069.92104239999,-1.7728,-4.20426,
29,6522295,98069.91103510001,-2.23037,-3.02283,
30,6522296,98069.9010278,-5.64935,-0.48182700000000006,
31,6522297,98069.8910204,-7.280989999999999,2.10511,
32,6522298,98069.8810131,-9.20744,2.21502,
33,6522299,98069.87100580001,-9.756089999999999,2.62335,
34,6522300,98069.86099850001,-11.2994,0.7927850000000001,88.6699
35,6522301,98069.8509912,-7.383780000000001,0.17291800000000002,
36,6522302,98069.8409839,-7.15982,-0.727745,
37,6522303,98069.8309766,-6.4799,1.0021200000000001,
38,6522304,98069.82096930001,-7.2337,-1.6953799999999999,
39,6522305,98069.810962,-5.23778,-1.99846,
40,6522306,98069.8009547,-1.17815,-3.85909,
41,6522307,98069.7909474,1.5224799999999998,-2.80753,
42,6522308,98069.7809401,3.30738,2.01468,
43,6522309,98069.7709328,5.15305,5.78713,
44,6522310,98069.7609255,6.26315,6.52508,
45,6522311,98069.75091819999,8.68039,5.65289,
46,6522312,98069.7409109,7.38316,5.55967,
47,6522313,98069.73090360001,6.49167,8.51666,
48,6522314,98069.7208963,4.1241900000000005,7.88612,
49,6522315,98069.7108889,4.2201699999999995,6.61447,
50,6522316,98069.70088160002,0.585267,1.85017,
51,6522317,98069.69087430001,2.32251,-2.3242599999999998,
52,6522318,98069.680867,0.847836,-4.56476,
53,6522319,98069.6708597,3.6153800000000005,-8.068010000000001,
54,6522320,98069.66085239999,2.5949,-14.0969,
55,6522321,98069.65084510001,3.22222,-14.6937,
56,6522322,98069.6408378,-0.266729,-13.6057,
57,6522323,98069.6308305,-2.20221,-8.2211,
58,6522324,98069.6208232,-4.19804,-3.90714,
59,6522325,98069.61081589999,-2.5390200000000003,-2.54693,88.2353
60,6522326,98069.60080860001,-1.8091700000000002,-2.35027,
61,6522327,98069.5908013,-0.488263,-0.168194,
62,6522328,98069.58079400001,0.530964,0.729821,
63,6522329,98069.5707867,0.6499159999999999,1.4719200000000001,
64,6522330,98069.5607794,0.97664,1.25032,
65,6522331,98069.5507721,4.71678,4.27044,
66,6522332,98069.5407648,4.937819999999999,5.62753,
67,6522333,98069.5307575,6.05893,6.50269,
68,6522334,98069.52075010001,7.39434,3.36951,
69,6522335,98069.51074279999,9.98501,2.8549,
70,6522336,98069.5007355,8.19416,-0.047477,
71,6522337,98069.49072819999,6.22863,-1.2635,
72,6522338,98069.4807209,4.24862,-4.23506,
73,6522339,98069.4707136,3.3673599999999997,-5.37113,
74,6522340,98069.46070630001,3.5888,-5.80952,
75,6522341,98069.45069900001,4.05949,-3.19751,
76,6522342,98069.44069169999,4.59045,-1.9726700000000001,
77,6522343,98069.4306844,5.26039,-2.38637,
78,6522344,98069.4206771,3.1185099999999997,-2.24661,
79,6522345,98069.41066980001,-0.635029,-2.06677,
80,6522346,98069.4006625,-2.93554,-1.21947,
81,6522347,98069.3906552,-5.5245,0.284196,
82,6522348,98069.38064789999,-7.63501,2.2339,
83,6522349,98069.3706406,-8.45725,3.41315,
84,6522350,98069.3606333,-8.49442,7.17323,88.8158
85,6522351,98069.350626,-6.842460000000001,4.70451,
86,6522352,98069.3406187,-8.483319999999999,4.42622,
87,6522353,98069.3306113,-9.09435,1.6502299999999999,
88,6522354,98069.320604,-9.37839,1.97832,
89,6522355,98069.3105967,-7.33385,1.65657,
90,6522356,98069.3005894,-6.8362300000000005,1.03613,
91,6522357,98069.29058210002,-3.50244,1.6630599999999998,
92,6522358,98069.2805748,-1.86545,2.26865,
93,6522359,98069.27056749999,-0.571462,1.69744,
94,6522360,98069.2605602,0.573839,-1.9543,
95,6522361,98069.25055289999,1.21107,-0.9105049999999999,
96,6522362,98069.24054560001,1.40164,1.09595,
97,6522363,98069.2305383,-0.373723,3.3808599999999998,
98,6522364,98069.220531,-3.08763,4.8114300000000005,
99,6522365,98069.21052369999,-2.17789,5.78949,
100,6522366,98069.20051639999,-1.13716,3.28705,
101,6522367,98069.19050910001,-0.25503000000000003,3.67236,
102,6522368,98069.1805018,1.42411,2.26421,
103,6522369,98069.17049450001,1.4984899999999999,1.34814,
104,6522370,98069.1604872,2.8149900000000003,-3.37,
105,6522371,98069.1504799,1.41357,-4.22032,
106,6522372,98069.1404725,0.49973900000000004,-2.5156400000000003,
107,6522373,98069.1304652,-1.87747,-1.99537,
108,6522374,98069.1204579,-2.69982,-0.43878999999999996,
109,6522375,98069.1104506,-6.30713,-1.0600100000000001,88.9621
110,6522376,98069.1004433,-7.11066,3.5126699999999995,
111,6522377,98069.090436,-7.33511,4.7617199999999995,
112,6522378,98069.08042869999,-5.93412,6.394340000000001,
113,6522379,98069.0704214,-5.89463,5.01837,
114,6522380,98069.06041410001,-5.048769999999999,1.29789,
115,6522381,98069.0504068,-7.33569,-1.0064899999999999,
116,6522382,98069.0403995,-6.50287,-1.24142,
117,6522383,98069.03039219999,-5.1397,-2.51725,
118,6522384,98069.0203849,-3.9216800000000003,-0.799802,
119,6522385,98069.0103776,-2.12463,1.5339200000000002,
120,6522386,98069.00037030001,-0.22187300000000001,2.82095,
121,6522387,98068.990363,0.5275029999999999,4.68553,
122,6522388,98068.9803557,-1.11067,2.16073,
123,6522389,98068.97034839999,-0.56335,3.82076,
124,6522390,98068.960341,-2.66452,1.4874100000000001,
125,6522391,98068.9503337,-1.2728899999999999,1.43371,
126,6522392,98068.9403264,0.230406,1.32332,
127,6522393,98068.9303191,4.459890000000001,1.82569,
128,6522394,98068.9203118,6.185919999999999,3.09417,
129,6522395,98068.9103045,6.6864300000000005,0.469753,
130,6522396,98068.9002972,5.339840000000001,0.20381,
131,6522397,98068.8902899,5.1313699999999995,-0.89997,
132,6522398,98068.8802826,4.70102,0.580018,
133,6522399,98068.8702753,4.28895,0.6989449999999999,
134,6522400,98068.86026799999,6.54045,0.798158,88.5246
135,6522401,98068.8502607,4.40125,1.8723299999999998,
