,no,distance,accerelation_L,accerelation_R,velocity
1,13328588,30117.199101,-3.01722,-0.223392,
2,13328589,30117.189067699997,-0.513396,1.08246,
3,13328590,30117.179034400004,5.16332,-1.89864,
4,13328591,30117.1690011,0.703224,-1.3104,
5,13328592,30117.1589678,1.9974299999999998,-1.3408200000000001,
6,13328593,30117.148934500005,1.8979599999999999,-5.97121,
7,13328594,30117.138901200004,-2.26017,-4.61983,
8,13328595,30117.1288678,-0.588039,-0.446262,
9,13328596,30117.118834500005,2.59642,-4.82483,
10,13328597,30117.108801200004,-0.387334,-5.40468,
11,13328598,30117.098767900003,2.81201,0.807335,
12,13328599,30117.088734599994,-2.2061,4.47079,
13,13328600,30117.0787013,-0.347513,3.99117,20.9709
14,13328601,30117.068668,3.7850800000000002,6.60775,
15,13328602,30117.0586347,-5.91827,6.2492,
16,13328603,30117.0486014,1.50835,-6.589639999999999,
17,13328604,30117.038568,-0.0800707,3.51966,
18,13328605,30117.0285347,-4.71707,5.4401,
19,13328606,30117.018501399998,4.38837,-11.6386,
20,13328607,30117.0084681,-3.9308300000000003,2.51052,
21,13328608,30116.9984348,-2.3009,-0.8539620000000001,
22,13328609,30116.9884015,1.05702,1.8918400000000002,
23,13328610,30116.978368199998,-1.5527,6.66696,
24,13328611,30116.968334900004,0.912127,-1.8284,
25,13328612,30116.958301599996,4.22347,-5.51472,
26,13328613,30116.948268299995,1.9970599999999998,1.53378,
27,13328614,30116.938234900004,1.6564599999999998,-0.12389000000000001,
28,13328615,30116.928201599996,1.43267,-2.7861700000000003,
29,13328616,30116.918168299995,-3.76608,1.4192200000000001,
30,13328617,30116.908135,-1.86842,-1.16372,
31,13328618,30116.8981017,3.6800699999999997,-2.20966,
32,13328619,30116.888068400003,-2.38477,4.8038300000000005,
33,13328620,30116.878035100002,-1.8568,2.8810000000000002,
34,13328621,30116.8680018,-0.49893999999999994,-1.08372,
35,13328622,30116.8579685,-2.20845,-0.012232600000000001,
36,13328623,30116.847935100002,2.06946,-3.79889,
37,13328624,30116.8379018,0.526113,-2.3630299999999997,
38,13328625,30116.8278685,0.503235,0.756404,20.8494
39,13328626,30116.8178352,-0.773489,-0.20364300000000002,
40,13328627,30116.8078019,-0.54662,-3.55461,
41,13328628,30116.797768599998,2.29665,9.07912,
42,13328629,30116.787735299997,-3.1071400000000002,5.9977,
43,13328630,30116.777702,-0.151343,-3.9601,
44,13328631,30116.767668700002,-1.4986,-2.6149299999999998,
45,13328632,30116.757635299997,-0.242525,-1.82706,
46,13328633,30116.747602,3.16408,0.731186,
47,13328634,30116.737568700002,4.1802,1.71153,
48,13328635,30116.727535400005,-1.6355600000000001,2.52589,
49,13328636,30116.717502099997,-2.15096,-3.5325599999999997,
50,13328637,30116.707468799996,-3.34007,-2.75256,
51,13328638,30116.697435500002,-1.16919,-9.57117,
52,13328639,30116.6874022,4.95739,-8.21181,
53,13328640,30116.6773689,7.6327,13.7338,
54,13328641,30116.6673356,-4.575130000000001,32.318000000000005,
55,13328642,30116.6573022,-9.26228,16.7691,
56,13328643,30116.6472689,-15.9388,-21.8634,
57,13328644,30116.6372356,-6.17224,-19.1023,
58,13328645,30116.627202300002,12.1976,-2.51019,
59,13328646,30116.617169,15.8619,2.33613,
60,13328647,30116.6071357,4.5747599999999995,1.53701,
61,13328648,30116.5971024,-3.96774,-7.90608,
62,13328649,30116.5870691,-15.6804,-9.74878,
63,13328650,30116.577035799997,-8.08922,-3.12977,20.9709
64,13328651,30116.5670024,6.678319999999999,11.1164,
65,13328652,30116.5569691,10.912,16.7125,
66,13328653,30116.546935799997,7.238239999999999,6.683889999999999,
67,13328654,30116.536902499996,-5.7255,-3.97773,
68,13328655,30116.526869200003,-12.1923,-13.1207,
69,13328656,30116.5168359,1.04433,-12.5434,
70,13328657,30116.506802599997,9.288789999999999,9.26716,
71,13328658,30116.496769300004,6.15915,9.852730000000001,
72,13328659,30116.486736000003,2.86172,-4.02034,
73,13328660,30116.4767027,-7.400410000000001,-3.8938300000000003,
74,13328661,30116.466669300004,-6.94458,-5.21665,
75,13328662,30116.456636000003,-0.00253296,-0.7860149999999999,
76,13328663,30116.4466027,6.56469,2.62922,
77,13328664,30116.4365694,6.06542,7.87091,
78,13328665,30116.4265361,0.747582,-1.9792,
79,13328666,30116.4165028,-2.13293,-4.71906,
80,13328667,30116.406469499998,-6.40043,-2.79757,
81,13328668,30116.3964362,-2.24682,-2.69296,
82,13328669,30116.386402900003,4.25531,2.3307900000000004,
83,13328670,30116.376369499998,0.23668899999999998,8.09356,
84,13328671,30116.3663362,0.999708,-0.8047890000000001,
85,13328672,30116.356302900003,-1.9870900000000002,0.0938967,
86,13328673,30116.3462696,-6.09945,-1.02383,
87,13328674,30116.336236299998,3.8258099999999997,0.572742,
88,13328675,30116.326202999997,5.11158,-0.590287,20.9627
89,13328676,30116.316169700003,1.19801,0.709417,
90,13328677,30116.306136400002,0.262953,-1.36222,
91,13328678,30116.296103099994,-3.9421800000000005,-2.9338,
92,13328679,30116.2860698,-1.78781,3.46737,
93,13328680,30116.276036400002,3.08307,4.80566,
94,13328681,30116.266003099994,1.72048,0.711496,
95,13328682,30116.2559698,2.95558,-4.71885,
96,13328683,30116.2459365,-1.9574599999999998,-3.8434699999999995,
97,13328684,30116.235903200002,-1.75006,-4.18649,
98,13328685,30116.2258699,2.78032,2.49054,
99,13328686,30116.2158366,1.6735099999999998,2.23714,
100,13328687,30116.2058033,-2.5244,0.530301,
101,13328688,30116.19577,-2.06567,0.711332,
102,13328689,30116.1857366,-4.13021,1.10484,
103,13328690,30116.1757033,2.56124,-1.39242,
104,13328691,30116.16567,1.92261,0.0758013,
105,13328692,30116.155636699998,-1.47586,0.201843,
106,13328693,30116.145603400004,-1.4683899999999999,-3.19319,
107,13328694,30116.1355701,1.11713,-1.60015,
108,13328695,30116.1255368,0.09108580000000001,2.24856,
109,13328696,30116.1155035,0.58611,0.956016,
110,13328697,30116.105470200004,1.00578,0.146007,
111,13328698,30116.095436900003,-3.96518,0.940469,
112,13328699,30116.0854035,1.8096400000000001,-5.77273,
113,13328700,30116.075370200004,-0.9933690000000001,-2.6575,20.8333
114,13328701,30116.065336900003,1.16436,3.6227300000000002,
115,13328702,30116.055303600002,4.52532,0.309006,
116,13328703,30116.0452703,-3.21645,-0.593072,
117,13328704,30116.035237,-4.9172400000000005,0.8326469999999999,
118,13328705,30116.0252037,1.15344,-3.42505,
119,13328706,30116.015170399998,3.71831,0.234408,
120,13328707,30116.0051371,0.265034,3.31895,
121,13328708,30115.9951037,1.9662400000000002,2.04049,
122,13328709,30115.9850704,-1.61319,-2.5758,
123,13328710,30115.9750371,-4.09227,-0.570559,
124,13328711,30115.9650038,-0.882056,-1.0431,
125,13328712,30115.9549705,2.04005,1.93955,
126,13328713,30115.944937199998,2.3409299999999997,0.29424,
127,13328714,30115.934903900004,1.9135400000000002,2.86935,
128,13328715,30115.924870599996,1.41883,-4.0807199999999995,
129,13328716,30115.914837299995,-1.8507799999999999,-3.58561,
130,13328717,30115.904803900004,-3.0408,-0.783179,
131,13328718,30115.894770599996,0.978684,0.012339399999999999,
132,13328719,30115.884737299995,0.8974,1.88447,
133,13328720,30115.874704,2.3822099999999997,-1.03647,
134,13328721,30115.8646707,1.65146,0.318979,
135,13328722,30115.8546374,-2.2835,-0.331931,
136,13328723,30115.844604100002,-0.199837,-1.29705,
137,13328724,30115.8345708,-1.23272,3.7483699999999995,
138,13328725,30115.8245375,-0.8690180000000001,-1.95229,20.9465
139,13328726,30115.8145042,1.53515,-0.8249719999999999,
140,13328727,30115.8044708,1.47995,-0.990348,
141,13328728,30115.7944375,-1.347,-1.0671899999999999,
142,13328729,30115.7844042,0.397964,-1.17865,
143,13328730,30115.7743709,-0.843234,-2.4390099999999997,
144,13328731,30115.764337599998,-1.45255,1.6813599999999997,
145,13328732,30115.754304299997,-1.3436,-3.93044,
146,13328733,30115.744271,4.63621,0.212839,
147,13328734,30115.734237700002,-2.87513,-0.787369,
148,13328735,30115.7242044,-5.3427,3.0436900000000002,
149,13328736,30115.714171,12.9188,0.603156,
150,13328737,30115.704137700002,1.3182,3.14127,
151,13328738,30115.6941044,-8.95692,8.42941,
152,13328739,30115.684071099997,-1.21971,0.347462,
153,13328740,30115.674037800003,3.0546599999999997,-4.08824,
154,13328741,30115.664004500002,0.24113600000000002,7.45155,
155,13328742,30115.6539712,0.592091,1.67917,
156,13328743,30115.6439379,2.37772,-7.4543800000000005,
157,13328744,30115.6339046,-3.17286,-5.1615,
158,13328745,30115.6238713,-5.23231,-2.15698,
159,13328746,30115.6138379,4.1403,-5.55701,
160,13328747,30115.6038046,6.02935,-1.03185,
161,13328748,30115.5937713,-1.41541,3.5987,
162,13328749,30115.583738,-2.6952599999999998,-1.41411,
163,13328750,30115.5737047,-1.49455,-6.80927,20.9465
164,13328751,30115.5636714,-1.42746,5.47424,
165,13328752,30115.5536381,1.751,-0.782003,
166,13328753,30115.543604799997,1.7659099999999999,-0.993766,
167,13328754,30115.533571499996,-0.504247,6.749389999999999,
168,13328755,30115.5235381,-3.2310000000000003,-0.805459,
169,13328756,30115.513504799997,-1.17064,-4.16864,
