,no,distance,accerelation_L,accerelation_R,velocity
1,13327063,30132.499899699997,2.4822,-1.14468,
2,13327064,30132.489866400003,-0.0303454,0.00956023,
3,13327065,30132.479832999998,3.08992,2.21449,
4,13327066,30132.469799699997,1.52013,-3.09404,
5,13327067,30132.459766400003,-0.801962,0.446675,
6,13327068,30132.4497331,-0.628272,-0.320157,
7,13327069,30132.439699799997,-0.655928,-2.61306,
8,13327070,30132.429666500004,-0.674828,2.3971299999999998,
9,13327071,30132.419633200003,-1.43203,1.95908,
10,13327072,30132.409599900002,0.8747090000000001,-0.994956,
11,13327073,30132.3995666,-0.37654299999999996,0.026268400000000004,
12,13327074,30132.3895333,-1.8850200000000001,-1.54831,
13,13327075,30132.379499900002,1.04063,-1.89953,21.2934
14,13327076,30132.3694666,-2.41003,1.0758,
15,13327077,30132.3594333,-1.51833,0.381788,
16,13327078,30132.3494,-0.449625,0.203525,
17,13327079,30132.3393667,-0.8265399999999999,0.188885,
18,13327080,30132.3293334,0.156797,-0.732067,
19,13327081,30132.3193001,4.13914,-2.20277,
20,13327082,30132.3092668,0.741136,1.5641,
21,13327083,30132.299233499998,0.642415,2.6770099999999997,
22,13327084,30132.2892001,1.58346,-4.13593,
23,13327085,30132.2791668,-2.0586,2.01284,
24,13327086,30132.269133499998,-1.7522900000000001,-0.395338,
25,13327087,30132.259100200004,0.327588,-3.38259,
26,13327088,30132.249066900004,-2.29902,0.5441560000000001,
27,13327089,30132.239033599995,-0.8263440000000001,1.2285700000000002,
28,13327090,30132.2290003,0.941456,-1.23105,
29,13327091,30132.218967,1.22373,1.7138900000000001,
30,13327092,30132.2089337,0.720322,0.828802,
31,13327093,30132.1989003,1.4507,-0.311287,
32,13327094,30132.188867,-1.5848,-1.17468,
33,13327095,30132.1788337,-0.475771,-0.8726799999999999,
34,13327096,30132.168800400003,-1.44614,1.27706,
35,13327097,30132.1587671,0.9959889999999999,-0.375585,
36,13327098,30132.1487338,0.110181,-1.31152,
37,13327099,30132.1387005,-0.0363211,0.422525,
38,13327100,30132.1286672,0.8754879999999999,-2.76366,21.1682
39,13327101,30132.118633899998,0.49910299999999996,-1.8445900000000002,
40,13327102,30132.108600599997,0.480012,0.752717,
41,13327103,30132.0985672,-0.272867,-0.554077,
42,13327104,30132.088533899998,1.77082,0.160226,
43,13327105,30132.078500599997,-0.575221,-0.549966,
44,13327106,30132.0684673,-0.9353799999999999,1.57503,
45,13327107,30132.058434,0.194454,-0.844166,
46,13327108,30132.0484007,-1.3620700000000001,-0.0901638,
47,13327109,30132.038367400004,-1.02459,2.46833,
48,13327110,30132.028334099996,0.509939,1.6329,
49,13327111,30132.018300800002,-0.298765,0.714827,
50,13327112,30132.008267400004,0.21915,0.326314,
51,13327113,30131.998234099996,0.49928900000000004,-1.7794599999999998,
52,13327114,30131.988200800002,0.479142,-1.3886399999999999,
53,13327115,30131.9781675,0.47624099999999997,0.831657,
54,13327116,30131.9681342,1.7908400000000002,0.0206008,
55,13327117,30131.9581009,0.106726,1.7506400000000002,
56,13327118,30131.9480676,-2.54946,-0.459949,
57,13327119,30131.9380343,-0.878232,-3.7062,
58,13327120,30131.928001,0.230254,-1.04599,
59,13327121,30131.9179677,-1.21387,0.461599,
60,13327122,30131.9079343,2.01592,2.42582,
61,13327123,30131.897901,3.1312900000000004,-1.11956,
62,13327124,30131.8878677,0.452561,-1.09453,
63,13327125,30131.877834400006,-1.55519,1.0026899999999999,21.285
64,13327126,30131.867801099997,-0.581306,-2.86155,
65,13327127,30131.857767799997,0.00246897,-1.38204,
66,13327128,30131.847734500003,-1.5792,1.31766,
67,13327129,30131.837701200002,2.23526,2.7526,
68,13327130,30131.8276679,1.48329,1.37611,
69,13327131,30131.817634500003,-1.30968,-0.086467,
70,13327132,30131.807601200002,-1.44859,0.44481400000000004,
71,13327133,30131.7975679,-0.35124299999999997,-0.8884569999999999,
72,13327134,30131.787534599996,0.8862959999999999,-1.7126599999999998,
73,13327135,30131.777501300003,-0.0208166,2.59216,
74,13327136,30131.767468000002,1.05739,1.0509600000000001,
75,13327137,30131.7574347,1.00468,-2.02426,
76,13327138,30131.7474014,0.021961500000000002,-1.71278,
77,13327139,30131.7373681,-0.0775328,-1.64232,
78,13327140,30131.727334799998,0.0210758,-0.845709,
79,13327141,30131.7173014,-1.1176,1.4821799999999998,
80,13327142,30131.7072681,0.921642,-3.12913,
81,13327143,30131.697234799998,-1.0508,0.047182999999999996,
82,13327144,30131.687201499997,-1.00837,1.3659,
83,13327145,30131.6771682,2.22653,-2.02372,
84,13327146,30131.667134900003,-0.103252,2.70607,
85,13327147,30131.657101599998,-1.3537700000000001,2.59342,
86,13327148,30131.647068299997,-0.8475889999999999,0.969459,
87,13327149,30131.637035000003,-1.65727,-0.839592,
88,13327150,30131.627001599998,1.1101,0.0587054,21.2682
89,13327151,30131.616968299997,0.767677,-1.37952,
90,13327152,30131.606935000003,1.10014,-0.10756800000000001,
91,13327153,30131.596901700002,-1.01732,-0.928733,
92,13327154,30131.5868684,0.9815440000000001,-2.9962299999999997,
93,13327155,30131.5768351,0.261677,0.181054,
94,13327156,30131.5668018,-1.84982,-0.981241,
95,13327157,30131.5567685,2.37575,-0.192724,
96,13327158,30131.5467352,-0.8343430000000001,2.54777,
97,13327159,30131.5367019,-2.32511,1.60458,
98,13327160,30131.5266685,0.8675370000000001,0.308231,
99,13327161,30131.5166352,0.9220709999999999,0.114854,
100,13327162,30131.5066019,-3.24575,3.2693,
101,13327163,30131.4965686,1.1538700000000002,1.93019,
102,13327164,30131.4865353,-0.8408629999999999,-4.13008,
103,13327165,30131.476501999998,-1.2848600000000001,-2.13192,
104,13327166,30131.466468700004,-0.9619620000000001,1.44842,
105,13327167,30131.456435400003,0.222512,-1.6685599999999998,
106,13327168,30131.4464021,2.63807,-0.0782645,
107,13327169,30131.436368700004,-0.47943,-0.362872,
108,13327170,30131.426335400003,3.07571,-0.470084,
109,13327171,30131.4163021,-0.149997,-1.45912,
110,13327172,30131.406268799998,-0.5491149999999999,2.55387,
