,no,distance,accerelation_L,accerelation_R,velocity
1,8330070,80041.2969624,0.6237020000000001,-2.61775,
2,8330071,80041.2869704,2.81144,-1.7319900000000001,
3,8330072,80041.2769784,2.09575,-3.2217,
4,8330073,80041.26698639999,4.65875,-2.62174,
5,8330074,80041.25699439998,5.42127,-2.04575,
6,8330075,80041.24700239999,4.84488,-1.96757,71.2401
7,8330076,80041.2370104,3.70905,0.8242010000000001,
8,8330077,80041.2270184,-1.0466799999999998,-1.3335700000000001,
9,8330078,80041.21702639999,-2.57209,-1.54075,
10,8330079,80041.2070344,-2.69517,-0.635425,
11,8330080,80041.19704239999,-0.5247850000000001,0.121128,
12,8330081,80041.1870504,-0.304454,2.4929200000000002,
13,8330082,80041.1770584,0.198769,2.72939,
14,8330083,80041.1670663,-0.728364,1.8979099999999998,
15,8330084,80041.1570743,-3.12434,2.06058,
16,8330085,80041.14708230001,-2.5099299999999998,1.7448099999999998,
17,8330086,80041.1370903,-3.34617,1.39241,
18,8330087,80041.1270983,-3.26697,1.19638,
19,8330088,80041.11710630001,-2.1475400000000002,2.6822,
20,8330089,80041.1071143,-1.81172,2.50527,
21,8330090,80041.09712230001,0.486486,2.24329,
22,8330091,80041.0871303,-0.0286793,2.4217299999999997,
23,8330092,80041.0771383,-1.9979900000000002,-0.645953,
24,8330093,80041.0671463,-1.0365799999999998,0.21817899999999998,
25,8330094,80041.0571543,0.704846,0.323273,
26,8330095,80041.0471623,2.28836,-2.96506,
27,8330096,80041.03717030001,3.27523,-2.21007,
28,8330097,80041.0271783,5.00713,-3.9047699999999996,
29,8330098,80041.0171863,2.71932,-2.4988200000000003,
30,8330099,80041.00719419999,3.62281,-0.557823,
31,8330100,80040.9972022,3.8379800000000004,-0.509999,71.2401
32,8330101,80040.9872102,3.56658,-0.6199319999999999,
33,8330102,80040.97721819999,4.5879199999999996,0.855138,
34,8330103,80040.9672262,3.4320199999999996,-2.52644,
35,8330104,80040.9572342,2.66052,-2.7468,
36,8330105,80040.9472422,0.48660299999999995,-2.4211,
37,8330106,80040.9372502,0.22098299999999998,-2.00527,
38,8330107,80040.9272582,1.02188,-3.34931,
39,8330108,80040.91726619999,2.42695,-4.57509,
40,8330109,80040.9072742,3.7868800000000005,-6.57274,
41,8330110,80040.8972822,3.61573,-6.15154,
42,8330111,80040.8872902,3.87799,-2.7458299999999998,
43,8330112,80040.8772982,4.02987,-2.81787,
44,8330113,80040.86730619999,3.11307,0.342882,
45,8330114,80040.85731410001,2.1917,2.24424,
46,8330115,80040.8473221,1.3119299999999998,2.8595099999999998,
47,8330116,80040.83733010001,-1.02065,5.274,
48,8330117,80040.8273381,-0.18326800000000001,5.478330000000001,
49,8330118,80040.81734610001,-0.855455,4.40103,
50,8330119,80040.8073541,1.12971,2.50715,
51,8330120,80040.7973621,1.50339,2.0251,
52,8330121,80040.7873701,0.716245,1.0826200000000001,
53,8330122,80040.7773781,2.14716,0.669728,
54,8330123,80040.76738610001,2.24355,-2.20897,
55,8330124,80040.75739410002,1.26227,-2.99605,
56,8330125,80040.74740210001,0.294705,0.5846060000000001,71.2401
57,8330126,80040.7374101,-1.43144,-0.549284,
58,8330127,80040.72741810001,-2.5411799999999998,-0.431667,
59,8330128,80040.7174261,-5.24454,0.09906039999999999,
60,8330129,80040.70743410001,-6.764530000000001,1.49716,
61,8330130,80040.69744199999,-4.86984,3.14787,
62,8330131,80040.68745,-4.73077,2.26139,
63,8330132,80040.677458,-3.2831599999999996,1.6963599999999999,
64,8330133,80040.667466,-3.84862,1.65199,
65,8330134,80040.657474,-4.03297,0.305104,
66,8330135,80040.647482,-3.74073,-1.06969,
67,8330136,80040.63749,-6.69353,1.3240299999999998,
68,8330137,80040.627498,-7.315239999999999,1.2192399999999999,
69,8330138,80040.617506,-7.569380000000001,0.670926,
70,8330139,80040.607514,-6.27642,0.162408,
71,8330140,80040.597522,-4.34035,1.04417,
72,8330141,80040.58752999999,-3.26286,0.346208,
73,8330142,80040.577538,-0.246035,0.740604,
74,8330143,80040.567546,0.746488,-0.315244,
75,8330144,80040.557554,1.8741599999999998,-0.567184,
76,8330145,80040.547562,0.37292600000000004,-1.11006,
77,8330146,80040.53756989999,2.77525,-2.65996,
78,8330147,80040.5275779,3.8359,-2.7593900000000002,
79,8330148,80040.5175859,3.29221,-0.9617969999999999,
80,8330149,80040.5075939,3.5214800000000004,0.72249,
81,8330150,80040.49760189999,1.1471799999999999,3.7637300000000002,71.2401
82,8330151,80040.4876099,-0.689561,6.5018199999999995,
83,8330152,80040.47761789999,-3.9945,5.51846,
84,8330153,80040.4676259,-4.23085,3.13117,
85,8330154,80040.4576339,-3.6676300000000004,2.30709,
86,8330155,80040.44764189998,-3.73685,0.039641699999999995,
87,8330156,80040.43764989999,-3.31315,0.99645,
88,8330157,80040.4276579,-2.62673,-0.65863,
89,8330158,80040.4176659,-1.06013,-3.85335,
90,8330159,80040.4076739,0.348573,-4.50844,
91,8330160,80040.3976819,1.23268,-6.34042,
92,8330161,80040.3876898,1.50668,-5.8613,
93,8330162,80040.37769780001,0.75169,-5.6546,
94,8330163,80040.3677058,0.26519299999999996,-4.40952,
95,8330164,80040.3577138,2.20188,-1.80447,
96,8330165,80040.3477218,3.1819599999999997,-0.895193,
97,8330166,80040.3377298,4.24191,-0.597016,
98,8330167,80040.3277378,4.93944,-0.0203213,
99,8330168,80040.31774580001,3.77889,-0.273898,
100,8330169,80040.30775379999,3.62736,-1.75308,
101,8330170,80040.2977618,2.61572,-3.0333900000000003,
102,8330171,80040.28776980001,3.6888199999999998,-0.9202229999999999,
103,8330172,80040.2777778,2.05428,0.553897,
104,8330173,80040.26778580001,-1.13126,2.81704,
105,8330174,80040.2577938,-5.29455,4.0140199999999995,
106,8330175,80040.2478018,-7.69375,5.3194,70.9593
107,8330176,80040.2378098,-7.98614,5.601719999999999,
108,8330177,80040.2278177,-7.972169999999999,3.05899,
109,8330178,80040.21782569999,-5.75888,4.7805,
110,8330179,80040.2078337,-5.634580000000001,3.7595,
111,8330180,80040.19784169999,-5.471080000000001,1.97045,
112,8330181,80040.1878497,-6.69528,-0.15728699999999998,
113,8330182,80040.17785770001,-8.462489999999999,-2.36315,
114,8330183,80040.1678657,-5.35941,-2.01401,
115,8330184,80040.1578737,-4.83859,-2.35915,
116,8330185,80040.14788169999,-0.958924,-1.93091,
117,8330186,80040.1378897,1.0425200000000001,0.846066,
118,8330187,80040.1278977,2.80662,2.59205,
119,8330188,80040.1179057,4.4048300000000005,-0.326596,
120,8330189,80040.10791369999,6.20783,-3.33699,
121,8330190,80040.0979217,9.61854,-1.50821,
122,8330191,80040.08792969999,9.85823,-2.22361,
123,8330192,80040.0779376,12.3737,-1.47032,
124,8330193,80040.0679456,7.328689999999999,-1.80339,
125,8330194,80040.0579536,4.2182699999999995,-0.43598000000000003,
126,8330195,80040.04796160001,-0.654619,-0.26358000000000004,
127,8330196,80040.03796960002,-0.523612,0.8662979999999999,
128,8330197,80040.0279776,-1.90247,3.6477800000000005,
129,8330198,80040.0179856,0.037663,2.76076,
130,8330199,80040.00799360001,-4.804130000000001,3.137,
131,8330200,80039.9980016,-6.98995,-1.9841799999999998,71.2401
132,8330201,80039.98800960001,-7.25214,-0.47496800000000006,
133,8330202,80039.9780176,-7.25828,-3.4644800000000004,
134,8330203,80039.9680256,-7.4108,-4.41637,
135,8330204,80039.9580336,-4.43501,-0.313311,
136,8330205,80039.9480416,-7.4061699999999995,-0.831743,
137,8330206,80039.93804960001,-6.895239999999999,1.05964,
138,8330207,80039.92805760002,-4.9074,4.37381,
139,8330208,80039.9180655,-5.47349,1.67439,
140,8330209,80039.9080735,-2.25368,4.19916,
141,8330210,80039.89808150001,-3.08071,0.790107,
142,8330211,80039.8880895,1.13804,0.301033,
143,8330212,80039.8780975,4.09455,1.13915,
144,8330213,80039.86810549999,6.0608900000000006,0.7210479999999999,
145,8330214,80039.8581135,4.80441,0.426464,
146,8330215,80039.8481215,4.34659,-0.643378,
147,8330216,80039.8381295,1.9291,-1.49824,
148,8330217,80039.8281375,4.17794,-1.22395,
149,8330218,80039.8181455,1.5164600000000001,-4.01331,
150,8330219,80039.8081535,-2.30958,-3.93811,
151,8330220,80039.7981615,-7.44837,-7.7362899999999994,
152,8330221,80039.78816950001,-8.5249,-8.30684,
153,8330222,80039.7781775,-11.5446,-10.5349,
