,no,distance,accerelation_L,accerelation_R,velocity
1,568391,157510.99148,7.5614300000000005,-2.5923700000000003,
2,568392,157510.981493,7.099489999999999,-1.99567,
3,568393,157510.971505,5.20086,-2.52567,
4,568394,157510.96151700002,7.22248,7.027010000000001,
5,568395,157510.95153,8.86149,2.3424,
6,568396,157510.94154200002,8.59891,4.4657599999999995,
7,568397,157510.931554,14.1428,-3.33565,
8,568398,157510.921566,13.2676,-8.92498,
9,568399,157510.911579,15.4376,-18.235,
10,568400,157510.901591,13.3113,-15.4732,83.0769
11,568401,157510.891603,11.2205,-13.5912,
12,568402,157510.881616,5.83833,-2.69403,
13,568403,157510.871628,4.1355900000000005,4.66713,
14,568404,157510.86164000002,-0.774683,15.0416,
15,568405,157510.851652,-6.87661,5.87603,
16,568406,157510.841665,-15.4247,8.102030000000001,
17,568407,157510.831677,-17.5677,10.3519,
18,568408,157510.821689,-19.3615,18.7519,
19,568409,157510.811702,-13.8309,15.9366,
20,568410,157510.801714,-11.7256,18.0742,
21,568411,157510.791726,-9.45989,11.0088,
22,568412,157510.78173800002,-10.2074,6.53273,
23,568413,157510.771751,-9.18877,0.247415,
24,568414,157510.76176300002,-5.17548,-3.4599900000000003,
25,568415,157510.751775,4.91705,-8.20763,
26,568416,157510.741788,10.8901,-7.180610000000001,
27,568417,157510.7318,17.313,-7.60765,
28,568418,157510.72181199997,15.9702,-7.195,
29,568419,157510.711824,11.0069,-5.03864,
30,568420,157510.701837,4.12838,-0.803944,
31,568421,157510.691849,-0.319202,1.79279,
32,568422,157510.681861,-4.8295,0.114204,
33,568423,157510.671874,-6.94118,4.13802,
34,568424,157510.661886,-8.70702,4.55269,
35,568425,157510.651898,-13.9939,-4.273280000000001,83.0769
36,568426,157510.64190999998,-15.042,-8.609910000000001,
37,568427,157510.631923,-7.304819999999999,-11.8788,
38,568428,157510.621935,-4.0919099999999995,-15.4791,
39,568429,157510.611947,-0.42628900000000003,-15.9799,
40,568430,157510.60196,-2.33581,-14.5429,
