,no,distance,accerelation_L,accerelation_R,velocity
1,8170306,81638.69372889999,-1.0964,-15.5379,
2,8170307,81638.6837207,-1.8133599999999999,-12.0982,
3,8170308,81638.67371239999,-2.27929,-15.3555,
4,8170309,81638.6637042,-4.64515,-13.9788,
5,8170310,81638.65369600001,-3.03888,-11.3711,
6,8170311,81638.6436878,-4.19396,-7.861210000000001,
7,8170312,81638.6336796,-1.62037,-3.26733,
8,8170313,81638.6236714,-0.685355,-0.106557,
9,8170314,81638.6136632,2.0112099999999997,3.3460400000000003,
10,8170315,81638.603655,-1.8233700000000002,7.2607,
11,8170316,81638.5936468,0.0630454,9.85458,
12,8170317,81638.5836386,-0.50851,14.4262,
13,8170318,81638.57363039999,-0.965353,13.5211,
14,8170319,81638.5636222,-3.6488699999999996,13.7498,
15,8170320,81638.553614,-1.28616,10.2186,
16,8170321,81638.5436058,-2.2673900000000002,5.45821,
17,8170322,81638.5335975,-3.6297800000000002,1.68403,
18,8170323,81638.5235893,-2.2396,-2.14275,
19,8170324,81638.51358110001,-3.3862099999999997,-1.37378,
20,8170325,81638.5035729,-3.14423,-3.47285,87.6623
21,8170326,81638.4935647,-2.45667,-2.1358200000000003,
22,8170327,81638.48355650001,-0.170416,-5.83245,
23,8170328,81638.4735483,-1.4209200000000002,-10.8843,
24,8170329,81638.4635401,0.032504000000000005,-12.5035,
25,8170330,81638.45353189998,0.076961,-7.7941,
26,8170331,81638.4435237,0.530093,-2.90517,
27,8170332,81638.4335155,1.3694600000000001,2.6322200000000002,
28,8170333,81638.4235073,0.477029,6.40247,
29,8170334,81638.4134991,0.9267920000000001,4.81914,
30,8170335,81638.40349089999,-0.12786199999999998,4.23217,
31,8170336,81638.3934827,2.26801,2.40773,
32,8170337,81638.38347439999,2.59495,0.514927,
33,8170338,81638.37346619999,5.83657,-0.017284599999999997,
34,8170339,81638.363458,5.49871,0.23521,
35,8170340,81638.35344980001,8.13454,-2.6644200000000002,
36,8170341,81638.3434416,6.13085,-1.55236,
37,8170342,81638.3334334,6.94279,-3.49991,
38,8170343,81638.3234252,2.59797,-5.0814699999999995,
39,8170344,81638.313417,3.53704,-9.11533,
40,8170345,81638.30340880001,-1.12195,-6.02705,
41,8170346,81638.2934006,-1.4437,-7.97255,
42,8170347,81638.28339239999,-1.8358400000000001,-3.46811,
43,8170348,81638.2733842,-0.35593,-5.58213,
44,8170349,81638.263376,-1.23881,-4.92807,
45,8170350,81638.2533678,-2.33042,-7.4164699999999995,87.2375
46,8170351,81638.2433596,-4.07486,0.061677699999999995,
47,8170352,81638.2333513,-0.578879,0.9675370000000001,
48,8170353,81638.2233431,0.696443,3.89666,
49,8170354,81638.21333489999,3.66839,3.6589,
50,8170355,81638.2033267,4.1744,5.56133,
51,8170356,81638.1933185,3.68667,1.5044600000000001,
52,8170357,81638.18331030001,-0.061441300000000004,1.7137200000000001,
53,8170358,81638.1733021,1.18329,1.5661,
54,8170359,81638.16329389998,0.201981,2.8725,
55,8170360,81638.1532857,0.449172,2.8280000000000003,
56,8170361,81638.1432775,3.14375,5.80236,
57,8170362,81638.13326930001,2.77903,3.96979,
58,8170363,81638.1232611,1.35294,3.0159700000000003,
59,8170364,81638.11325289999,1.0888799999999998,2.53587,
60,8170365,81638.1032447,-0.225304,0.5576479999999999,
61,8170366,81638.0932365,0.347281,1.07148,
62,8170367,81638.08322819999,0.297263,-2.04736,
63,8170368,81638.07322,-1.03928,-1.00684,
64,8170369,81638.0632118,-3.239,-2.6653700000000002,
65,8170370,81638.05320360001,-3.81695,-0.440813,
66,8170371,81638.0431954,-4.47754,-2.1142,
67,8170372,81638.0331872,-4.365530000000001,-2.4702,
68,8170373,81638.023179,-4.10058,-2.9943400000000002,
69,8170374,81638.01317080001,-3.47475,-1.4414200000000001,
70,8170375,81638.0031626,-3.0998799999999997,-1.8013700000000001,87.6623
71,8170376,81637.99315439998,-2.0153,-3.2940099999999997,
72,8170377,81637.9831462,-2.51925,-1.6653799999999999,
73,8170378,81637.973138,-3.1313400000000002,-0.897014,
74,8170379,81637.9631298,-5.00157,-0.06849060000000001,
75,8170380,81637.9531216,-3.6575800000000003,3.1391299999999998,
76,8170381,81637.94311339999,-2.82572,3.80756,
77,8170382,81637.93310510002,-2.87907,2.28785,
78,8170383,81637.92309689999,-2.46247,1.2799399999999999,
79,8170384,81637.91308869999,-2.52034,-1.1390200000000001,
80,8170385,81637.9030805,-4.02515,-1.7843799999999999,
81,8170386,81637.89307230001,-5.79735,-1.03674,
82,8170387,81637.88306410001,-6.1630199999999995,0.31764899999999996,
83,8170388,81637.8730559,-6.2538599999999995,1.30692,
84,8170389,81637.8630477,-6.53477,0.8587290000000001,
85,8170390,81637.8530395,-4.0489999999999995,-0.41087799999999997,
86,8170391,81637.84303130001,-4.35655,-4.17181,
87,8170392,81637.8330231,-4.78901,-4.63852,
88,8170393,81637.82301489999,-4.99631,-5.41392,
89,8170394,81637.81300669999,-5.66195,-2.38458,
90,8170395,81637.8029985,-4.98418,-1.12249,
91,8170396,81637.7929903,-4.46132,-0.319725,
92,8170397,81637.782982,-2.97404,-1.14157,
93,8170398,81637.7729738,-2.78987,-1.19238,
94,8170399,81637.7629656,-2.3138099999999997,-3.03735,
95,8170400,81637.7529574,-4.54533,-2.20059,87.6623
96,8170401,81637.7429492,-3.20031,0.257188,
97,8170402,81637.732941,-1.82528,-1.06972,
98,8170403,81637.72293280001,-0.184071,-3.19718,
99,8170404,81637.71292460001,0.895077,-3.8726599999999998,
100,8170405,81637.7029164,-0.406516,-4.0484800000000005,
101,8170406,81637.6929082,1.1407100000000001,-2.75743,
102,8170407,81637.6829,2.05001,-0.745171,
103,8170408,81637.6728918,2.11593,2.1917,
104,8170409,81637.6628836,2.76735,2.41477,
105,8170410,81637.65287539999,3.9469800000000004,6.29031,
106,8170411,81637.64286719999,4.43392,7.37105,
107,8170412,81637.6328589,4.08253,7.985,
108,8170413,81637.62285069999,2.66054,7.63468,
109,8170414,81637.61284249999,2.07756,6.57256,
110,8170415,81637.6028343,-0.167715,3.62698,
111,8170416,81637.59282610001,-1.54016,1.9736799999999999,
112,8170417,81637.5828179,-1.55172,-1.0297399999999999,
113,8170418,81637.5728097,-1.1988,-5.79181,
114,8170419,81637.5628015,-1.3613,-6.95481,
115,8170420,81637.55279330001,-1.46834,-7.852989999999999,
116,8170421,81637.54278510001,-2.05755,-6.44729,
117,8170422,81637.5327769,0.611985,-5.1188199999999995,
118,8170423,81637.52276869999,0.745262,-5.63511,
119,8170424,81637.5127605,0.891307,-7.37557,
120,8170425,81637.5027523,-0.25259699999999996,-7.41113,87.2375
121,8170426,81637.4927441,-1.0861399999999999,-9.00873,
122,8170427,81637.4827358,-3.3435900000000003,-6.621389999999999,
123,8170428,81637.4727276,-0.946959,-2.99759,
124,8170429,81637.46271939999,0.572337,0.036295999999999995,
125,8170430,81637.45271119999,4.76045,-1.3413700000000002,
126,8170431,81637.442703,5.75627,0.191055,
127,8170432,81637.43269480001,6.45483,-1.4348,
128,8170433,81637.42268660001,5.30061,-3.15194,
129,8170434,81637.4126784,5.8165,-4.54014,
130,8170435,81637.4026702,4.43727,-1.82188,
131,8170436,81637.392662,7.52198,-0.023746299999999998,
132,8170437,81637.3826538,7.089860000000001,0.629685,
133,8170438,81637.37264560001,5.98338,-0.880245,
134,8170439,81637.3626374,-1.49958,-1.25383,
135,8170440,81637.35262919999,-1.9804700000000002,-1.62027,
136,8170441,81637.3426209,-4.37188,0.360835,
137,8170442,81637.3326127,-4.37456,3.72267,
138,8170443,81637.32260449999,-2.9438,2.57111,
139,8170444,81637.3125963,-3.50593,2.02045,
140,8170445,81637.3025881,-8.168619999999999,-1.26925,
141,8170446,81637.2925799,-10.6298,-0.422573,
142,8170447,81637.2825717,-10.3554,-1.9244,
143,8170448,81637.2725635,-8.59313,-0.153184,
144,8170449,81637.2625553,-7.12477,-4.99693,
145,8170450,81637.25254710001,-6.1304,-3.0104599999999997,87.6623
146,8170451,81637.2425389,-5.57691,-8.16972,
147,8170452,81637.2325307,-8.269260000000001,-8.54551,
148,8170453,81637.2225225,-8.961269999999999,-7.14752,
149,8170454,81637.2125143,-8.93706,-0.338074,
150,8170455,81637.20250610002,-7.9542399999999995,-0.995624,
151,8170456,81637.1924978,-8.43825,0.0278867,
152,8170457,81637.1824896,-6.8141,-0.642848,
153,8170458,81637.17248139999,-7.8205800000000005,-0.391045,
154,8170459,81637.1624732,-8.18133,-1.29091,
155,8170460,81637.15246499999,-8.94567,1.26603,
156,8170461,81637.14245680001,-7.037319999999999,8.20808,
157,8170462,81637.13244860001,-4.57864,5.56375,
158,8170463,81637.1224404,0.368305,6.16758,
159,8170464,81637.1124322,3.8121199999999997,4.83561,
160,8170465,81637.102424,8.49649,2.7783900000000004,
161,8170466,81637.0924158,7.188860000000001,-2.93435,
162,8170467,81637.08240760001,7.883539999999999,-2.76019,
163,8170468,81637.0723994,4.877730000000001,-4.67915,
164,8170469,81637.0623912,7.493710000000001,-3.5195,
165,8170470,81637.052383,7.26307,-0.5194310000000001,
166,8170471,81637.0423747,8.28708,2.91865,
167,8170472,81637.0323665,6.0294300000000005,0.174576,
168,8170473,81637.0223583,1.98558,3.9869800000000004,
169,8170474,81637.0123501,1.54453,2.0221299999999998,
170,8170475,81637.00234189999,0.876801,1.99647,87.5203
171,8170476,81636.99233370001,1.13105,2.23516,
172,8170477,81636.9823255,2.67866,0.9189379999999999,
173,8170478,81636.9723173,2.85285,-2.95457,
174,8170479,81636.96230910001,2.51195,-4.45742,
175,8170480,81636.9523009,0.840513,-2.5297099999999997,
176,8170481,81636.9422927,-1.76642,-2.14635,
177,8170482,81636.9322845,-1.6374600000000001,-0.16829000000000002,
178,8170483,81636.9222763,0.982243,3.4705800000000004,
179,8170484,81636.91226810002,-1.7466099999999998,1.47017,
180,8170485,81636.9022599,-3.18618,-5.9195,
181,8170486,81636.8922516,-4.21177,1.30916,
182,8170487,81636.88224339999,-7.755489999999999,2.4362,
183,8170488,81636.8722352,-7.907589999999999,1.8586099999999999,
184,8170489,81636.862227,-6.8178,8.24195,
185,8170490,81636.8522188,-5.62061,10.2044,
186,8170491,81636.8422106,-6.06096,3.35696,
187,8170492,81636.8322024,-5.23097,1.41346,
188,8170493,81636.8221942,-5.33078,-0.989994,
189,8170494,81636.812186,-3.38331,-2.4295400000000003,
190,8170495,81636.8021778,-4.0606,-4.726719999999999,
191,8170496,81636.79216960001,-3.7351199999999998,-1.16206,
192,8170497,81636.7821614,-4.23172,-0.195959,
193,8170498,81636.7721532,-5.62095,1.42317,
194,8170499,81636.762145,-5.48072,2.00082,
195,8170500,81636.7521368,-3.9087400000000003,4.25626,87.2375
196,8170501,81636.7421285,-2.7511200000000002,2.36173,
197,8170502,81636.7321203,-0.612973,2.24723,
198,8170503,81636.7221121,3.98215,5.03837,
199,8170504,81636.71210389999,8.49414,4.9949699999999995,
200,8170505,81636.7020957,8.814639999999999,4.289280000000001,
201,8170506,81636.6920875,8.57347,5.50148,
202,8170507,81636.6820793,6.46834,4.37651,
203,8170508,81636.67207110001,4.86937,6.655710000000001,
204,8170509,81636.6620629,7.98055,4.08404,
205,8170510,81636.6520547,9.148639999999999,2.43978,
206,8170511,81636.6420465,8.820730000000001,-1.14826,
207,8170512,81636.6320383,9.44453,-2.67331,
208,8170513,81636.62203010001,4.73666,-5.53563,
209,8170514,81636.6120219,2.4395599999999997,-4.99728,
210,8170515,81636.6020137,1.3715600000000001,-4.62396,
211,8170516,81636.59200539999,3.6876599999999997,-2.51229,
212,8170517,81636.5819972,1.2279,-3.64321,
213,8170518,81636.571989,0.397927,-8.04668,
214,8170519,81636.5619808,-5.450740000000001,-8.71159,
215,8170520,81636.5519726,-3.86237,-10.1956,
216,8170521,81636.54196439999,-6.31688,-8.0823,
217,8170522,81636.5319562,-1.36369,-9.51337,
218,8170523,81636.52194800001,-3.05989,-9.765039999999999,
219,8170524,81636.5119398,-2.41352,-7.370189999999999,
220,8170525,81636.50193160001,0.250677,-4.480580000000001,87.5203
221,8170526,81636.4919234,1.64838,-0.866934,
222,8170527,81636.4819152,6.573180000000001,5.1795800000000005,
223,8170528,81636.471907,11.4714,11.8099,
224,8170529,81636.4618988,10.6911,13.493,
225,8170530,81636.4518906,14.8982,7.37896,
226,8170531,81636.4418823,14.9811,7.38028,
227,8170532,81636.4318741,15.115,-0.8092779999999999,
228,8170533,81636.42186589999,16.6927,-0.365412,
229,8170534,81636.4118577,20.6163,6.50005,
230,8170535,81636.4018495,14.9938,11.9025,
231,8170536,81636.39184129999,15.7571,11.8574,
232,8170537,81636.38183310001,13.7292,18.6557,
233,8170538,81636.3718249,11.5397,17.1344,
234,8170539,81636.3618167,8.342080000000001,9.5239,
235,8170540,81636.35180850001,7.53488,1.9484099999999998,
236,8170541,81636.3418003,0.7724489999999999,-3.12166,
237,8170542,81636.3317921,-3.56304,-6.67275,
238,8170543,81636.3217839,-6.66702,-5.39886,
239,8170544,81636.3117757,-7.34209,-2.3768700000000003,
240,8170545,81636.30176739999,-9.661810000000001,-0.741343,
241,8170546,81636.2917592,-10.0285,-2.22511,
242,8170547,81636.281751,-12.7663,-5.23557,
243,8170548,81636.2717428,-14.1202,-7.02212,
244,8170549,81636.2617346,-16.9106,-11.1284,
245,8170550,81636.25172639999,-15.1391,-10.305,87.5203
246,8170551,81636.24171819999,-13.9948,-11.3904,
247,8170552,81636.23171000001,-12.0967,-7.6816,
248,8170553,81636.2217018,-9.1431,-6.20844,
249,8170554,81636.21169360001,-6.614889999999999,-5.61658,
250,8170555,81636.2016854,-4.84868,-3.63711,
251,8170556,81636.1916772,-6.31096,0.77865,
252,8170557,81636.18166900001,-4.2114400000000005,0.796147,
253,8170558,81636.1716608,-3.075,3.84155,
