,no,distance,accerelation_L,accerelation_R,velocity
1,11396943,49416.491796099996,-10.8591,-0.882283,
2,11396944,49416.481803500006,-6.2979400000000005,-2.21367,
3,11396945,49416.4718109,5.17738,-3.7286,
4,11396946,49416.461818300006,17.9684,3.86341,
5,11396947,49416.4518256,23.7803,7.7633399999999995,
6,11396948,49416.441833,17.7403,3.85698,
7,11396949,49416.43184040001,17.4766,-0.746384,
8,11396950,49416.421847800004,20.3757,1.14304,62.9371
9,11396951,49416.4118552,20.2789,1.55955,
10,11396952,49416.401862599996,15.3399,0.38263800000000003,
11,11396953,49416.39187,13.1245,9.73944,
12,11396954,49416.381877399996,2.74084,9.30584,
13,11396955,49416.371884800006,-8.57034,14.0195,
14,11396956,49416.3618922,-13.4731,13.8756,
15,11396957,49416.3518996,-11.4542,8.68807,
16,11396958,49416.341907,-13.6982,0.507728,
17,11396959,49416.3319144,-12.6591,-3.14636,
18,11396960,49416.32192180001,-14.4744,-7.459980000000001,
19,11396961,49416.3119292,-15.5077,-10.263,
20,11396962,49416.3019366,-20.7609,-12.8815,
21,11396963,49416.291944,-22.6721,-10.2774,
22,11396964,49416.2819514,-22.5951,-7.65066,
23,11396965,49416.2719588,-17.4877,-7.28326,
24,11396966,49416.2619661,-12.2512,-4.9977599999999995,
25,11396967,49416.2519735,-5.906680000000001,-4.56864,
26,11396968,49416.2419809,-0.706911,-4.96897,
27,11396969,49416.2319883,-0.134088,-7.514660000000001,
28,11396970,49416.2219957,9.82555,-2.58699,
29,11396971,49416.212003099994,16.408,-1.6454099999999998,
30,11396972,49416.202010500005,19.9284,3.16589,
31,11396973,49416.1920179,15.6556,8.38138,
32,11396974,49416.182025300004,15.6617,11.7144,
33,11396975,49416.17203269999,17.4244,20.9717,62.8638
34,11396976,49416.1620401,14.8799,15.2732,
35,11396977,49416.1520475,10.152000000000001,7.36583,
36,11396978,49416.1420549,7.553560000000001,0.5353399999999999,
37,11396979,49416.1320623,8.134089999999999,4.6073,
38,11396980,49416.122069699995,6.32107,1.0223200000000001,
39,11396981,49416.1120771,-0.7405010000000001,-1.79213,
