,no,distance,accerelation_L,accerelation_R,velocity
1,5398608,109278.095976,0.965929,3.03673,
2,5398609,109278.086001,-0.0458231,3.36478,
3,5398610,109278.076025,-1.8093,3.17928,
4,5398611,109278.066049,-2.3397799999999997,0.160005,
5,5398612,109278.056073,-0.631157,-2.31221,
6,5398613,109278.046097,1.73062,-1.51034,
7,5398614,109278.036121,2.10308,-0.994766,
8,5398615,109278.02614500001,2.88291,-0.43249799999999994,
9,5398616,109278.01617,-0.8790129999999999,0.90389,
10,5398617,109278.006194,-1.8571400000000002,2.23345,
11,5398618,109277.996218,-2.00105,1.2687700000000002,
12,5398619,109277.98624200001,-1.6900400000000002,0.630425,
13,5398620,109277.97626600001,2.20425,-2.15403,
14,5398621,109277.96629000001,1.3855,-3.34893,
15,5398622,109277.95631400001,-2.02622,-0.860348,
16,5398623,109277.94633900002,-1.3336,1.7715,
17,5398624,109277.93636300002,-1.4915399999999999,-0.43500900000000003,
18,5398625,109277.92638699998,1.25979,1.9949299999999999,37.1389
19,5398626,109277.91641099998,3.41889,-2.3037799999999997,
20,5398627,109277.906435,-1.47786,-5.50016,
21,5398628,109277.896459,-2.47586,1.94992,
22,5398629,109277.88648399999,-2.7391400000000004,1.54647,
23,5398630,109277.87650799999,0.529601,3.02426,
24,5398631,109277.866532,2.01167,-0.18426800000000002,
25,5398632,109277.856556,1.0337399999999999,-4.4286900000000005,
26,5398633,109277.84658,-0.677655,-0.9335110000000001,
27,5398634,109277.836604,-1.54954,2.93181,
28,5398635,109277.826628,0.168416,0.141575,
29,5398636,109277.816653,2.12085,-1.17058,
30,5398637,109277.806677,1.09639,-2.86441,
31,5398638,109277.796701,-1.29955,-2.06295,
32,5398639,109277.786725,-0.776339,1.5423200000000001,
33,5398640,109277.776749,-3.20894,1.16351,
34,5398641,109277.766773,-2.2521299999999997,0.271356,
35,5398642,109277.75679700001,0.7881060000000001,-0.53357,
36,5398643,109277.746822,-0.813,0.480788,
37,5398644,109277.736846,2.968,2.42398,
38,5398645,109277.72687,1.8812900000000001,0.399918,
39,5398646,109277.71689400001,-1.11025,1.26024,
40,5398647,109277.70691800001,-2.18175,1.4911,
41,5398648,109277.69694200001,-5.06156,-1.00536,
42,5398649,109277.686967,-2.74915,0.982504,
43,5398650,109277.67699100001,3.01183,-1.1483700000000001,36.9863
44,5398651,109277.66701500001,1.90612,2.34695,
45,5398652,109277.65703900001,-1.979,3.78724,
46,5398653,109277.64706300001,-2.5914599999999997,2.81297,
47,5398654,109277.637087,-2.63919,2.03783,
48,5398655,109277.627111,-0.0335267,-0.408529,
49,5398656,109277.61713599999,3.99805,-3.85849,
50,5398657,109277.60715999999,0.9051030000000001,1.63714,
51,5398658,109277.597184,-4.52426,7.377280000000001,
52,5398659,109277.587208,-4.35873,6.987419999999999,
53,5398660,109277.577232,-1.83655,3.3297199999999996,
54,5398661,109277.567256,2.73064,-3.22038,
55,5398662,109277.55728,4.98005,-8.87733,
56,5398663,109277.547305,0.358338,-5.3933599999999995,
57,5398664,109277.537329,-1.6690099999999999,2.36456,
58,5398665,109277.527353,-1.45719,5.38731,
59,5398666,109277.517377,-0.694489,5.49274,
60,5398667,109277.507401,1.51116,2.21495,
61,5398668,109277.497425,1.14109,-1.73095,
62,5398669,109277.48745,-1.8943400000000001,1.4622,
63,5398670,109277.477474,-0.666898,3.3378400000000004,
64,5398671,109277.467498,0.534303,0.741395,
65,5398672,109277.457522,-0.513333,-2.0601,
66,5398673,109277.44754600001,-2.04898,-3.91629,
67,5398674,109277.43757000001,-2.07858,-5.15396,
68,5398675,109277.42759400001,-1.77183,-1.02398,37.2414
69,5398676,109277.417619,0.586763,2.3973299999999997,
70,5398677,109277.40764300001,2.05775,1.8038599999999998,
71,5398678,109277.39766700001,1.51549,2.3611299999999997,
72,5398679,109277.38769100001,-1.8426799999999999,2.61426,
73,5398680,109277.37771500001,-3.5314300000000003,1.17867,
74,5398681,109277.36773900001,-2.47567,1.29954,
75,5398682,109277.357763,-1.1368200000000002,-1.61123,
76,5398683,109277.34778800001,1.7695400000000001,-5.4416400000000005,
77,5398684,109277.33781199998,4.194319999999999,-3.815,
78,5398685,109277.327836,1.59911,-1.81325,
79,5398686,109277.31786,0.23388899999999999,-1.36137,
80,5398687,109277.307884,1.9545,2.37448,
81,5398688,109277.297908,2.31328,1.1796799999999998,
82,5398689,109277.287933,-1.30393,1.00441,
83,5398690,109277.277957,-1.73708,2.06922,
84,5398691,109277.267981,-0.851757,-0.130886,
85,5398692,109277.258005,-0.821535,-3.06042,
86,5398693,109277.248029,-0.807556,-0.243117,
87,5398694,109277.238053,-5.4399,1.2146299999999999,
88,5398695,109277.22807699999,-5.04445,3.04217,
89,5398696,109277.218102,2.8370900000000003,2.7980400000000003,
