,no,distance,accerelation_L,accerelation_R,velocity
1,5309754,110164.49018699999,1.62544,4.81532,
2,5309755,110164.48021099999,0.521586,1.7124700000000002,
3,5309756,110164.47023499999,-1.11642,-3.07895,
4,5309757,110164.46025999999,3.30007,-3.1771700000000003,
5,5309758,110164.45028399999,2.29018,0.85539,
6,5309759,110164.44030799999,-0.669966,1.45741,
7,5309760,110164.43033199999,-0.33958299999999997,-1.15391,
8,5309761,110164.42035599999,1.21135,-5.301740000000001,
9,5309762,110164.41038,1.6240700000000001,-4.85208,
10,5309763,110164.400404,2.38427,-4.945469999999999,
11,5309764,110164.39042899999,-2.11731,-4.94484,
12,5309765,110164.38045299999,-5.954269999999999,1.73648,
13,5309766,110164.370477,-2.88289,3.99787,
14,5309767,110164.360501,2.35699,-2.81692,
15,5309768,110164.350525,2.20827,-3.5068900000000003,
16,5309769,110164.340549,2.81078,-0.33272399999999996,
17,5309770,110164.330574,1.6958900000000001,1.53255,
18,5309771,110164.320598,3.2654900000000002,5.28357,
19,5309772,110164.310622,1.20654,0.728772,
20,5309773,110164.300646,-1.8954099999999998,1.9475099999999999,
21,5309774,110164.29067,0.716712,0.402934,
22,5309775,110164.280694,-1.78119,-2.67101,38.055
23,5309776,110164.270718,-1.43661,0.731967,
24,5309777,110164.260743,-3.20922,2.54765,
25,5309778,110164.250767,-1.4582899999999999,3.49274,
26,5309779,110164.240791,-0.9160879999999999,3.58124,
27,5309780,110164.230815,-0.24928899999999998,3.49842,
28,5309781,110164.22083900002,-0.711159,6.62055,
29,5309782,110164.21086300001,0.612916,6.71705,
30,5309783,110164.20088699998,-1.24971,-1.03411,
31,5309784,110164.19091199999,-1.2873700000000001,-2.6005700000000003,
32,5309785,110164.18093599999,0.668475,-3.9795800000000003,
33,5309786,110164.17095999999,1.44818,-0.81699,
34,5309787,110164.16098399999,2.0161599999999997,0.81421,
35,5309788,110164.15100799999,3.0121,-1.2142700000000002,
36,5309789,110164.141032,3.0667400000000002,-4.26283,
37,5309790,110164.13105699999,1.85337,-3.07342,
38,5309791,110164.12108099999,0.48492299999999994,1.39717,
39,5309792,110164.11110499999,-1.31739,5.12592,
40,5309793,110164.101129,0.329496,5.60238,
41,5309794,110164.091153,0.385617,-2.63245,
42,5309795,110164.081177,-0.807869,-6.0445199999999994,
43,5309796,110164.071201,0.526726,-1.31166,
44,5309797,110164.061226,-0.743156,4.71411,
45,5309798,110164.05125,-1.51515,8.70377,
46,5309799,110164.041274,-3.8128800000000003,3.44365,
47,5309800,110164.031298,-0.31272,-1.17019,37.8682
48,5309801,110164.021322,-0.9846309999999999,-6.18549,
49,5309802,110164.011346,3.06691,0.20357999999999998,
50,5309803,110164.00137,9.81737,-0.405479,
51,5309804,110163.991395,7.09213,-0.391214,
52,5309805,110163.981419,1.3967200000000002,-0.481946,
53,5309806,110163.971443,-3.3825300000000005,-5.97083,
54,5309807,110163.961467,-4.62818,1.80875,
55,5309808,110163.95149100001,-5.22334,3.26023,
56,5309809,110163.94151500001,-9.012030000000001,1.58638,
57,5309810,110163.93154,-4.8993199999999995,4.32235,
58,5309811,110163.921564,-6.13005,1.02376,
59,5309812,110163.91158800002,-4.42099,3.9332199999999995,
60,5309813,110163.90161199999,-0.2199,1.39959,
61,5309814,110163.89163599999,1.09814,-0.106448,
62,5309815,110163.88165999998,4.07766,2.97763,
63,5309816,110163.871684,7.09346,4.06675,
64,5309817,110163.86170899999,3.91109,2.42785,
