,no,distance,accerelation_L,accerelation_R,velocity
1,9918928,64183.19603300001,3.05658,-4.8551400000000005,
2,9918929,64183.186035399995,6.51536,-3.8762300000000005,
3,9918930,64183.1760378,6.75546,-3.9072400000000003,
4,9918931,64183.1660402,6.57844,-2.7719099999999997,
5,9918932,64183.15604249999,8.882439999999999,-1.58876,
6,9918933,64183.1460449,7.617660000000001,-2.2472,
7,9918934,64183.1360473,7.14917,2.66235,
8,9918935,64183.1260497,7.837339999999999,6.69115,
9,9918936,64183.116052100006,4.7295300000000005,7.56755,
10,9918937,64183.10605449999,5.84727,8.01619,
11,9918938,64183.0960569,3.9296300000000004,5.70544,
12,9918939,64183.0860593,2.62911,2.53158,
13,9918940,64183.0760617,2.23156,1.1720899999999999,
14,9918941,64183.06606410001,-1.08405,-1.10146,
15,9918942,64183.056066499994,-2.27776,-3.7917199999999998,
16,9918943,64183.0460689,-3.62601,-2.2531,
17,9918944,64183.036071300005,-7.030869999999999,-2.0238,
18,9918945,64183.0260737,-7.45363,-1.6524400000000001,
19,9918946,64183.0160761,-6.20845,-1.8511400000000002,
20,9918947,64183.006078499995,-7.72085,-3.66456,
21,9918948,64182.996080900004,-6.930789999999999,-3.04544,
22,9918949,64182.986083300006,-6.52189,0.0650068,
23,9918950,64182.9760857,-4.27046,1.48807,77.6978
24,9918951,64182.9660881,-4.13098,2.46303,
25,9918952,64182.956090499996,-1.43262,2.17403,
26,9918953,64182.946092900005,0.5368029999999999,-0.42844399999999994,
27,9918954,64182.93609530001,1.62117,1.25886,
28,9918955,64182.9260977,5.06597,2.79739,
29,9918956,64182.916100099996,6.07558,2.43851,
30,9918957,64182.9061025,5.966080000000001,1.09249,
31,9918958,64182.8961049,4.8205599999999995,0.697872,
32,9918959,64182.88610730001,3.17214,-2.24662,
33,9918960,64182.8761097,-0.625184,-0.185744,
34,9918961,64182.8661121,1.9679400000000002,0.0812532,
35,9918962,64182.8561145,-0.302234,-2.72319,
36,9918963,64182.8461169,2.14666,-4.606990000000001,
37,9918964,64182.83611930001,-0.622799,-6.75391,
38,9918965,64182.8261217,-4.72844,-9.599110000000001,
39,9918966,64182.81612409999,-6.93082,-8.33988,
40,9918967,64182.8061265,-7.34463,-8.45577,
41,9918968,64182.7961289,-8.763160000000001,-9.23724,
42,9918969,64182.78613130001,-6.23878,-5.34105,
43,9918970,64182.776133700005,-3.0739099999999997,-4.8097199999999996,
44,9918971,64182.76613609999,-1.74472,-4.7356,
45,9918972,64182.7561385,-0.48694899999999997,-3.60315,
46,9918973,64182.7461409,0.408674,-0.941734,
