,no,distance,accerelation_L,accerelation_R,velocity
1,5401154,109252.69746099999,-4.82015,-4.16111,
2,5401155,109252.68748499999,-4.105,-3.10227,
3,5401156,109252.67751,-2.94314,-2.75406,
4,5401157,109252.667534,-0.5753020000000001,-4.45608,
5,5401158,109252.65755799999,0.9828680000000001,0.987309,
6,5401159,109252.64758199999,-0.0926292,2.38995,
7,5401160,109252.63760599999,0.359083,0.773929,
8,5401161,109252.62762999999,2.6907799999999997,2.23156,
9,5401162,109252.617654,3.61331,-1.37043,
10,5401163,109252.607679,-0.325044,-3.22153,
11,5401164,109252.59770299999,1.3090000000000002,3.89541,
12,5401165,109252.58772699999,0.6956439999999999,0.28315500000000005,
13,5401166,109252.577751,1.27506,-1.34336,
14,5401167,109252.567775,2.5733,-0.29701,
15,5401168,109252.557799,0.9481370000000001,-5.468999999999999,
16,5401169,109252.547824,0.498543,-6.6493199999999995,
17,5401170,109252.537848,0.55235,-7.05151,
18,5401171,109252.527872,3.5266599999999997,-2.34071,
19,5401172,109252.517896,5.66971,10.8225,
20,5401173,109252.50792,4.58341,24.3128,
21,5401174,109252.497944,-5.08534,18.049,
22,5401175,109252.487968,-19.4582,-7.692760000000001,40.6627
23,5401176,109252.47799300001,-20.6241,-9.33093,
24,5401177,109252.468017,-13.4096,0.289428,
25,5401178,109252.458041,-1.7514,5.9905,
26,5401179,109252.448065,11.0872,8.218169999999999,
27,5401180,109252.43808900002,14.6666,5.93639,
28,5401181,109252.42811300002,11.9708,4.706259999999999,
29,5401182,109252.41813699999,10.7208,1.3050700000000002,
30,5401183,109252.40816199999,1.97617,-0.44047700000000006,
31,5401184,109252.39818599999,-4.57466,-4.10648,
32,5401185,109252.38820999999,-3.84575,-15.5225,
33,5401186,109252.37823399999,-5.96579,-21.4696,
34,5401187,109252.36825799999,-3.91364,-11.9635,
35,5401188,109252.35828199999,-6.54298,-1.4832299999999998,
36,5401189,109252.348307,-7.2367,2.1692400000000003,
37,5401190,109252.33833099999,-2.84777,0.19492400000000001,
38,5401191,109252.32835499999,5.98982,-2.45098,
39,5401192,109252.31837899999,8.07132,0.9778209999999999,
40,5401193,109252.308403,6.34932,9.47945,
41,5401194,109252.298427,3.36887,17.5521,
42,5401195,109252.288451,-0.271439,18.469,
43,5401196,109252.27847599999,-1.75225,3.90849,
44,5401197,109252.2685,1.82076,-9.71533,
45,5401198,109252.258524,1.48993,-12.8024,
46,5401199,109252.248548,-3.2373,-5.68646,
47,5401200,109252.238572,-5.49592,0.5312359999999999,40.6933
48,5401201,109252.228596,-5.40563,5.54517,
49,5401202,109252.21862,-0.0181044,0.9370799999999999,
50,5401203,109252.208645,0.438683,-8.37706,
51,5401204,109252.198669,2.11302,-6.02326,
52,5401205,109252.188693,3.19199,2.76052,
53,5401206,109252.178717,0.359255,3.61195,
54,5401207,109252.168741,2.24408,2.84416,
55,5401208,109252.15876500001,1.65808,-7.0510399999999995,
56,5401209,109252.14879,0.16403399999999999,-5.38175,
57,5401210,109252.138814,0.532103,3.07783,
58,5401211,109252.128838,-3.52584,0.7470100000000001,
59,5401212,109252.11886199999,-2.06815,-4.26,
60,5401213,109252.10888599999,3.00916,-13.6789,
