,no,distance,accerelation_L,accerelation_R,velocity
1,2170187,141543.190149,-1.5368,-0.494105,
2,2170188,141543.180161,-1.5343799999999999,-2.33776,
3,2170189,141543.170174,0.79208,-5.9783,
4,2170190,141543.160187,-0.06753780000000001,-4.7121699999999995,
5,2170191,141543.150199,1.0194,1.99227,
6,2170192,141543.140212,-1.76853,-0.648517,
7,2170193,141543.130225,-4.69268,-2.78976,
8,2170194,141543.120237,-4.54,-1.9663,
9,2170195,141543.11025,-3.85655,-2.67123,
10,2170196,141543.100263,-1.11295,0.342474,
11,2170197,141543.090275,1.8328400000000002,-1.6097299999999999,
12,2170198,141543.080288,4.918069999999999,-1.7462900000000001,
13,2170199,141543.070301,2.97263,-3.1472,
14,2170200,141543.06031300002,-0.6763170000000001,2.25838,56.0748
15,2170201,141543.050326,-3.92038,8.52229,
16,2170202,141543.040339,2.6781,11.6518,
17,2170203,141543.030351,4.7628699999999995,3.46167,
18,2170204,141543.020364,7.45781,-3.9144699999999997,
19,2170205,141543.010377,6.918089999999999,-2.49579,
20,2170206,141543.00039,4.67018,-1.7916299999999998,
21,2170207,141542.990402,3.04425,-4.51013,
22,2170208,141542.980415,0.40929499999999996,-3.96222,
23,2170209,141542.970428,-0.759728,-1.97928,
24,2170210,141542.96044,-1.56463,0.20211400000000002,
25,2170211,141542.950453,-4.11295,1.50092,
26,2170212,141542.940466,-3.71256,0.0454964,
27,2170213,141542.930478,-0.935889,0.776429,
28,2170214,141542.920491,-1.6638700000000002,1.12579,
29,2170215,141542.910504,-0.255062,0.9442450000000001,
30,2170216,141542.900516,1.2346,2.0322400000000003,
31,2170217,141542.890529,1.82398,5.014419999999999,
32,2170218,141542.880542,1.45499,4.20333,
33,2170219,141542.870554,0.00294374,4.22395,
34,2170220,141542.860567,0.024140799999999997,4.13735,
35,2170221,141542.85058,-0.345639,3.85759,
36,2170222,141542.840592,-0.373409,0.80397,
37,2170223,141542.830605,0.616737,0.382909,
38,2170224,141542.820618,0.351541,-2.47559,
39,2170225,141542.81063,-1.15254,-1.67563,55.8428
40,2170226,141542.800643,-0.778263,0.784813,
41,2170227,141542.790656,-1.37455,-0.39973200000000003,
42,2170228,141542.780669,0.06098049999999999,1.15005,
43,2170229,141542.770681,-0.956508,-2.94585,
44,2170230,141542.760694,1.02704,-2.42515,
45,2170231,141542.750707,1.21035,-3.0882,
46,2170232,141542.740719,2.29353,-0.398807,
47,2170233,141542.730732,3.13698,0.747661,
48,2170234,141542.720745,3.5639,-0.21556999999999998,
49,2170235,141542.710757,4.11425,0.524489,
50,2170236,141542.70077,4.1951,-0.011667700000000001,
51,2170237,141542.690783,3.47988,0.785484,
52,2170238,141542.680795,2.32193,3.3482199999999995,
53,2170239,141542.670808,1.27754,2.19136,
54,2170240,141542.660821,2.2473,2.70533,
55,2170241,141542.650833,0.262906,1.37681,
56,2170242,141542.640846,-1.8647,-0.9589690000000001,
57,2170243,141542.630859,-1.6886299999999999,0.584245,
58,2170244,141542.620871,-4.77278,-1.59948,
59,2170245,141542.610884,-4.37606,-3.53491,
60,2170246,141542.600897,-4.6102099999999995,-5.32638,
61,2170247,141542.59091,-5.1512400000000005,-4.59998,
62,2170248,141542.580922,-3.20262,-1.7556200000000002,
63,2170249,141542.570935,-2.31415,-1.67409,
64,2170250,141542.560948,-0.09725299999999999,-1.00534,56.0748
65,2170251,141542.55096,0.789887,-0.108798,
66,2170252,141542.540973,3.6560900000000003,-0.9843620000000001,
67,2170253,141542.530986,6.43315,-1.05836,
68,2170254,141542.520998,7.221589999999999,1.9589400000000001,
69,2170255,141542.511011,4.58704,3.0002,
70,2170256,141542.501024,3.8916199999999996,3.56224,
71,2170257,141542.491036,3.2932900000000003,3.5987,
72,2170258,141542.481049,0.705518,2.52054,
73,2170259,141542.471062,-1.44949,4.04899,
74,2170260,141542.461074,-2.3980599999999996,6.03105,
75,2170261,141542.451087,-4.73255,3.99744,
76,2170262,141542.4411,-5.3716,-0.936067,
77,2170263,141542.431112,-5.8529800000000005,-1.5582200000000002,
78,2170264,141542.421125,-5.52168,-0.00438257,
79,2170265,141542.41113800002,-7.109260000000001,-1.8352,
80,2170266,141542.401151,-4.676159999999999,-2.5998900000000003,
81,2170267,141542.39116300002,-3.4510699999999996,-1.99957,
82,2170268,141542.381176,-1.86054,2.9335,
83,2170269,141542.371189,0.9062389999999999,3.26741,
84,2170270,141542.361201,5.7792699999999995,4.31922,
85,2170271,141542.35121400002,3.8500400000000004,3.6413699999999998,
86,2170272,141542.341227,5.45378,5.11521,
87,2170273,141542.33123900002,3.8927099999999997,3.69423,
88,2170274,141542.321252,0.6732319999999999,0.36830100000000005,
89,2170275,141542.311265,3.11889,-2.74954,56.1331
90,2170276,141542.301277,2.28076,-4.16748,
91,2170277,141542.29129000002,-1.03357,-6.90717,
92,2170278,141542.281303,-3.4594300000000002,-8.23283,
93,2170279,141542.27131500002,-2.6417200000000003,-9.4902,
94,2170280,141542.261328,-4.47904,-10.392999999999999,
95,2170281,141542.251341,-3.55665,-5.67368,
96,2170282,141542.241353,-5.66172,0.155124,
97,2170283,141542.23136600002,-4.67853,5.6156,
98,2170284,141542.221379,-6.5261,1.175,
99,2170285,141542.211392,-3.5089,4.11329,
100,2170286,141542.201404,0.364194,3.09449,
101,2170287,141542.191417,3.6230300000000004,6.494330000000001,
102,2170288,141542.18143,5.93471,3.05487,
103,2170289,141542.17144200002,9.01327,-0.08544500000000001,
104,2170290,141542.161455,7.126360000000001,1.274,
105,2170291,141542.151468,5.8158,2.42096,
106,2170292,141542.14148,5.604419999999999,0.96015,
107,2170293,141542.131493,1.92858,0.623387,
108,2170294,141542.121506,-0.192497,2.23042,
109,2170295,141542.11151800002,1.1624299999999999,-0.192584,
110,2170296,141542.101531,-0.26205300000000004,-0.235519,
111,2170297,141542.091544,-3.27528,-3.80165,
112,2170298,141542.081556,-2.33945,-4.95181,
113,2170299,141542.071569,-2.2964900000000004,-7.700660000000001,
114,2170300,141542.061582,-4.24546,-6.37259,56.1331
115,2170301,141542.05159400002,-5.40865,-4.7535,
116,2170302,141542.041607,-4.35426,-1.23966,
117,2170303,141542.03162,-5.7927800000000005,-0.9733950000000001,
118,2170304,141542.021633,-4.65986,5.6287199999999995,
119,2170305,141542.011645,-3.68435,6.2076199999999995,
120,2170306,141542.001658,0.9585809999999999,7.81117,
121,2170307,141541.991671,-0.531049,0.934427,
122,2170308,141541.981683,0.5736859999999999,5.869269999999999,
123,2170309,141541.971696,-3.12431,5.35766,
124,2170310,141541.961709,-0.150063,8.4587,
125,2170311,141541.951721,1.70049,1.83985,
126,2170312,141541.941734,2.9576700000000002,-0.5212859999999999,
127,2170313,141541.931747,0.24286300000000002,-3.1003700000000003,
128,2170314,141541.921759,1.73839,-3.8224099999999996,
129,2170315,141541.911772,5.41218,-6.811039999999999,
130,2170316,141541.901785,4.88269,-3.30038,
131,2170317,141541.891797,0.333909,-5.781540000000001,
132,2170318,141541.88181,-2.17009,-3.03804,
133,2170319,141541.871823,0.464846,-0.840202,
134,2170320,141541.861835,1.59826,-2.31035,
135,2170321,141541.851848,0.8837889999999999,-5.5370099999999995,
136,2170322,141541.841861,0.130369,-6.19988,
137,2170323,141541.831874,-0.34131300000000003,-6.1195,
138,2170324,141541.821886,1.8791400000000003,0.650596,
139,2170325,141541.811899,0.666465,2.9298900000000003,56.0748
140,2170326,141541.801912,-4.36268,-1.1371200000000001,
141,2170327,141541.791924,-8.65805,0.24944000000000002,
142,2170328,141541.781937,-12.7941,4.65284,
143,2170329,141541.77195,-14.710999999999999,7.655710000000001,
144,2170330,141541.761962,-8.081560000000001,6.529059999999999,
145,2170331,141541.751975,4.62525,10.7243,
146,2170332,141541.74198800002,16.6956,11.5033,
147,2170333,141541.732,25.9558,6.92621,
148,2170334,141541.72201300002,27.7664,3.81954,
149,2170335,141541.712026,18.6271,5.50241,
