,no,distance,accerelation_L,accerelation_R,velocity
1,8165630,81685.4921035,-12.9088,24.7731,
2,8165631,81685.4820953,-14.7969,26.2595,
3,8165632,81685.4720871,-14.2793,25.4882,
4,8165633,81685.46207889999,-11.5212,31.4405,
5,8165634,81685.4520707,-9.61255,28.4195,
6,8165635,81685.4420625,-15.9248,21.7919,
7,8165636,81685.43205429999,-13.3082,12.6812,
8,8165637,81685.42204610001,-11.7708,5.24688,
9,8165638,81685.4120379,-6.18525,1.7382900000000001,
10,8165639,81685.4020297,2.96597,2.3759799999999998,
11,8165640,81685.3920215,7.2478,1.60569,
12,8165641,81685.3820133,6.60561,-5.89968,
13,8165642,81685.372005,4.74535,-10.5347,
14,8165643,81685.3619968,5.97001,-14.9207,
15,8165644,81685.3519886,10.4961,-20.7138,
16,8165645,81685.34198039999,11.145999999999999,-27.8113,
17,8165646,81685.3319722,11.6499,-29.3282,
18,8165647,81685.321964,14.165,-23.5634,
19,8165648,81685.3119558,14.0626,-14.9312,
20,8165649,81685.3019476,14.7106,-5.81235,
21,8165650,81685.29193939999,9.72265,-1.0452299999999999,87.6623
22,8165651,81685.28193119999,6.81205,-4.7994699999999995,
23,8165652,81685.27192300001,5.03841,-10.1592,
24,8165653,81685.2619148,8.96565,-19.8513,
25,8165654,81685.25190660001,4.87089,-21.3871,
26,8165655,81685.2418984,4.72471,-18.9172,
27,8165656,81685.2318901,2.11013,-21.3548,
28,8165657,81685.22188189998,-1.33023,-21.4004,
29,8165658,81685.2118737,-1.51892,-17.675,
30,8165659,81685.2018655,-5.3533800000000005,-15.2134,
31,8165660,81685.1918573,-11.3315,-9.83165,
32,8165661,81685.1818491,-7.077139999999999,5.60835,
33,8165662,81685.17184089999,0.732248,12.5478,
34,8165663,81685.1618327,5.66544,7.859939999999999,
35,8165664,81685.1518245,10.8099,5.54552,
36,8165665,81685.1418163,11.8831,9.26592,
37,8165666,81685.1318081,4.9709699999999994,12.3051,
38,8165667,81685.1217999,-1.9996,21.0206,
39,8165668,81685.1117917,0.558647,32.2766,
40,8165669,81685.10178350001,1.01098,26.9198,
41,8165670,81685.0917753,-0.9949040000000001,15.7015,
42,8165671,81685.081767,-5.44897,10.5722,
43,8165672,81685.07175880001,-6.2121,7.74415,
44,8165673,81685.0617506,-2.66982,4.15121,
45,8165674,81685.05174239998,1.1214600000000001,16.3804,
46,8165675,81685.0417342,5.1254,33.6194,87.6623
47,8165676,81685.031726,2.63614,32.0216,
48,8165677,81685.0217178,-0.0175078,24.0125,
49,8165678,81685.0117096,-2.91816,9.39402,
50,8165679,81685.00170139999,-12.1384,-10.5341,
51,8165680,81684.99169319999,-16.4942,-13.1906,
52,8165681,81684.981685,-15.5402,-4.19445,
53,8165682,81684.9716768,-9.26812,0.5764640000000001,
54,8165683,81684.96166860001,-3.02359,-0.472499,
55,8165684,81684.9516604,-0.122885,-5.33481,
56,8165685,81684.9416522,-1.0594,-12.2337,
57,8165686,81684.9316439,3.29394,-17.492,
58,8165687,81684.9216357,-0.902143,-13.4075,
59,8165688,81684.9116275,-0.861775,-13.8428,
60,8165689,81684.90161930001,-2.52172,-15.6976,
61,8165690,81684.8916111,-0.7800739999999999,-9.31211,
62,8165691,81684.88160289999,1.4433,-5.83979,
63,8165692,81684.8715947,6.78092,-13.855,
64,8165693,81684.8615865,11.0302,-14.7079,
65,8165694,81684.8515783,13.3404,-23.5885,
66,8165695,81684.8415701,4.41975,-29.0921,
67,8165696,81684.83156189999,4.20218,-16.5969,
68,8165697,81684.82155369999,8.50682,-8.70385,
69,8165698,81684.81154550001,13.0124,-7.374619999999999,
70,8165699,81684.80153730001,14.2935,3.9054,
71,8165700,81684.7915291,9.85184,-1.34023,87.2375
72,8165701,81684.78152080001,4.61164,-1.78883,
73,8165702,81684.77151260001,8.86172,1.49896,
74,8165703,81684.7615044,8.14691,-0.628741,
75,8165704,81684.7514962,9.78145,-3.3915,
76,8165705,81684.741488,14.7931,6.49915,
77,8165706,81684.7314798,11.8418,1.01793,
78,8165707,81684.7214716,-0.21031999999999998,-3.16499,
79,8165708,81684.71146339999,-6.07906,-6.07259,
80,8165709,81684.70145519999,-9.099110000000001,-7.97285,
81,8165710,81684.691447,0.860168,-9.7584,
82,8165711,81684.6814388,7.38104,1.51809,
83,8165712,81684.6714306,10.5405,12.4914,
84,8165713,81684.6614224,0.432313,18.2286,
85,8165714,81684.6514142,-8.52997,16.2334,
86,8165715,81684.641406,-18.7967,6.955489999999999,
87,8165716,81684.6313977,-8.98729,-2.63987,
88,8165717,81684.6213895,-5.03526,-11.1878,
89,8165718,81684.61138130001,2.11069,-3.14855,
90,8165719,81684.60137310001,2.74674,5.43736,
91,8165720,81684.5913649,-0.452542,13.8503,
92,8165721,81684.58135669999,-7.51882,12.5208,
93,8165722,81684.5713485,-14.2827,6.8189,
94,8165723,81684.5613403,-13.5258,-2.44742,
95,8165724,81684.5513321,-11.3368,-4.82453,
96,8165725,81684.54132389999,2.5906599999999997,1.18008,87.6623
97,8165726,81684.53131569999,1.8884599999999998,0.6047899999999999,
98,8165727,81684.5213075,-1.02641,2.09815,
99,8165728,81684.51129930001,-4.61037,-0.474944,
100,8165729,81684.50129110001,-4.65828,-9.32963,
101,8165730,81684.4912829,-6.33807,-19.014,
102,8165731,81684.48127460001,1.5900100000000001,-25.4597,
103,8165732,81684.4712664,2.45974,-20.8446,
104,8165733,81684.4612582,1.03357,-12.9774,
