,no,distance,accerelation_L,accerelation_R,velocity
1,15947805,4221.0,1.9466400000000001,2.4395599999999997,
2,15947806,4220.99,1.0440200000000002,-2.34353,
3,15947807,4220.98,-2.29608,-3.19755,
4,15947808,4220.97,-3.62112,0.554956,
5,15947809,4220.96,-2.3484,2.63207,
6,15947810,4220.95,0.46295,0.508012,
7,15947811,4220.94,1.2536100000000001,-0.623795,
8,15947812,4220.93,-0.320092,3.3171699999999995,
9,15947813,4220.92,-1.05229,5.582330000000001,
10,15947814,4220.91,2.3197200000000002,0.838283,
11,15947815,4220.9,3.12443,-2.2767,
12,15947816,4220.89,-1.68675,0.49324300000000004,
13,15947817,4220.88,-2.57472,1.05081,
14,15947818,4220.87,-0.397955,0.52705,
15,15947819,4220.86,0.362678,-0.8089850000000001,
16,15947820,4220.85,-2.21118,-0.7393029999999999,
17,15947821,4220.84,-1.22118,0.7985720000000001,
18,15947822,4220.83,3.2996800000000004,-0.9418,
19,15947823,4220.82,1.8147099999999998,-0.937356,
20,15947824,4220.81,-2.75608,1.8283200000000002,
21,15947825,4220.8,-2.2255599999999998,2.48628,29.4599
22,15947826,4220.79,2.18804,-1.79085,
23,15947827,4220.78,4.8566,-3.4781800000000005,
24,15947828,4220.77,0.430888,-1.34066,
25,15947829,4220.76,-2.7275400000000003,0.444338,
26,15947830,4220.75,-0.291852,-0.503686,
27,15947831,4220.74,1.9710299999999998,-2.43074,
28,15947832,4220.73,0.689651,-0.7316090000000001,
29,15947833,4220.72,-0.112456,1.54339,
30,15947834,4220.71,0.688294,2.2473400000000003,
31,15947835,4220.7,-0.981567,2.32828,
32,15947836,4220.69,-3.67225,0.956836,
33,15947837,4220.68,-0.451221,-2.59574,
34,15947838,4220.67,1.45789,-1.97125,
35,15947839,4220.66,-0.13842100000000002,0.5172640000000001,
36,15947840,4220.65,-2.56616,1.51749,
37,15947841,4220.64,-1.0409,0.167927,
38,15947842,4220.63,2.46648,0.9195,
39,15947843,4220.62,0.228667,2.977,
40,15947844,4220.61,-0.346386,3.10696,
41,15947845,4220.6,1.646,1.31321,
42,15947846,4220.59,2.85585,-3.14324,
43,15947847,4220.58,0.575725,-2.20149,
44,15947848,4220.57,-0.0436385,-0.199404,
45,15947849,4220.56,-1.88211,0.672823,
46,15947850,4220.55,-0.580052,-0.390017,29.2842
47,15947851,4220.54,1.4599,-1.68534,
48,15947852,4220.53,-0.00493971,1.75416,
49,15947853,4220.52,-1.95232,1.34354,
50,15947854,4220.51,0.30238699999999996,-0.9051600000000001,
51,15947855,4220.5,0.778821,-2.00691,
52,15947856,4220.49,-1.1097700000000001,2.43972,
53,15947857,4220.48,-0.610664,0.489122,
54,15947858,4220.47,1.8707599999999998,-2.93018,
55,15947859,4220.46,1.50145,-2.67121,
56,15947860,4220.45,-1.2211100000000001,0.433216,
57,15947861,4220.44,0.954685,-0.6092350000000001,
58,15947862,4220.43,0.45064899999999997,-0.681009,
59,15947863,4220.42,-2.35732,2.57252,
60,15947864,4220.41,-0.5200229999999999,1.17005,
61,15947865,4220.4,2.67092,-1.00601,
62,15947866,4220.39,0.32213200000000003,-0.24071199999999998,
63,15947867,4220.38,-2.60513,1.27568,
64,15947868,4220.37,-1.26542,1.37025,
65,15947869,4220.36,1.95721,0.9157709999999999,
66,15947870,4220.35,-0.12050599999999999,1.07718,
67,15947871,4220.34,-3.3901800000000004,2.16958,
68,15947872,4220.33,-1.63345,0.745208,
69,15947873,4220.32,1.5301799999999999,0.221439,
70,15947874,4220.31,0.193537,-1.48974,
71,15947875,4220.3,-0.992999,0.346378,29.4438
72,15947876,4220.29,0.31737,0.05801130000000001,
73,15947877,4220.28,0.606722,-0.8755209999999999,
74,15947878,4220.27,0.349438,-1.46869,
75,15947879,4220.26,-0.11271500000000001,0.100732,
76,15947880,4220.25,0.7630779999999999,2.35623,
77,15947881,4220.24,-0.576396,2.6943799999999998,
78,15947882,4220.23,1.10883,-0.929557,
79,15947883,4220.22,2.84088,-2.5074099999999997,
80,15947884,4220.21,1.04085,0.884496,
81,15947885,4220.2,-6.974760000000001,4.21699,
82,15947886,4220.19,-3.9887,5.64538,
83,15947887,4220.18,3.59731,0.037665,
84,15947888,4220.17,5.19339,-5.47872,
85,15947889,4220.16,-1.4547700000000001,-1.68346,
86,15947890,4220.15,-2.09691,3.32436,
87,15947891,4220.14,0.776487,2.5543,
88,15947892,4220.13,4.18245,-1.71501,
89,15947893,4220.12,0.36086599999999996,-1.83918,
90,15947894,4220.11,-1.8223099999999999,3.1783799999999998,
91,15947895,4220.1,2.91918,0.088153,
92,15947896,4220.09,2.29484,-5.84473,
93,15947897,4220.08,-2.5948599999999997,-1.2686899999999999,
94,15947898,4220.07,-3.9840800000000005,2.0902,
95,15947899,4220.06,2.9058200000000003,0.623838,
96,15947900,4220.05,3.57919,-4.09403,29.4599
97,15947901,4220.04,0.131773,-2.93735,
98,15947902,4220.03,-3.2871599999999996,2.31335,
99,15947903,4220.02,0.0632094,4.08836,
100,15947904,4220.01,0.9392219999999999,-1.46383,
101,15947905,4220.0,-2.2598700000000003,-1.9726599999999999,
102,15947906,4219.99,-2.50997,0.643572,
103,15947907,4219.98,-0.622761,0.650033,
104,15947908,4219.97,3.33825,-4.284730000000001,
105,15947909,4219.96,2.90855,-4.69436,
106,15947910,4219.95,-3.22263,2.88747,
107,15947911,4219.94,-3.73625,7.36512,
108,15947912,4219.93,3.1111,0.04392530000000001,
109,15947913,4219.92,4.5728599999999995,-3.06288,
110,15947914,4219.91,0.635544,1.21916,
111,15947915,4219.9,0.135165,1.2686899999999999,
112,15947916,4219.89,0.560998,-2.49549,
113,15947917,4219.88,-1.18245,-0.6169399999999999,
114,15947918,4219.87,-2.16911,3.1844099999999997,
115,15947919,4219.86,0.495204,0.198827,
116,15947920,4219.85,1.61172,-3.37397,
117,15947921,4219.84,0.361854,-0.778667,
118,15947922,4219.83,-1.1563299999999999,5.10729,
119,15947923,4219.82,-0.0315714,1.36811,
