,no,distance,accerelation_L,accerelation_R,velocity
1,5403640,109227.897497,-1.36569,-11.6156,
2,5403641,109227.887521,4.74158,-5.52603,
3,5403642,109227.877546,7.0291,-3.8879099999999998,
4,5403643,109227.86757,1.7910099999999998,-0.22889,
5,5403644,109227.857594,2.46523,2.2858400000000003,
6,5403645,109227.847618,-0.372936,-3.1107099999999996,
7,5403646,109227.83764200001,-8.227689999999999,-3.30859,
8,5403647,109227.82766600001,-5.29483,2.01848,
9,5403648,109227.81769000001,5.02225,-0.28142399999999995,
10,5403649,109227.807715,3.19414,-0.7155050000000001,
11,5403650,109227.79773900002,7.37432,17.3132,43.7956
12,5403651,109227.78776300001,24.3796,13.039000000000001,
13,5403652,109227.77778699998,22.855,-8.137189999999999,
14,5403653,109227.76781099998,14.7626,-10.8329,
15,5403654,109227.757835,4.0541599999999995,0.944641,
16,5403655,109227.747859,3.33605,12.1041,
17,5403656,109227.73788399999,-5.23498,14.0967,
18,5403657,109227.72790799999,-5.324319999999999,5.09424,
19,5403658,109227.717932,1.44393,-8.53238,
20,5403659,109227.707956,-2.38078,-18.5243,
21,5403660,109227.69798,-9.19107,-13.2986,
22,5403661,109227.688004,-11.8586,-1.08055,
23,5403662,109227.678029,-14.4037,2.29168,
24,5403663,109227.668053,-13.452,8.734689999999999,
25,5403664,109227.658077,-6.43574,-2.06458,
26,5403665,109227.648101,0.116148,-11.7805,
27,5403666,109227.638125,6.4644900000000005,-1.61544,
28,5403667,109227.628149,3.7830699999999995,10.2097,
29,5403668,109227.618173,0.5606220000000001,15.5475,
30,5403669,109227.608198,3.5255300000000003,11.1044,
31,5403670,109227.598222,6.0936900000000005,-1.6512799999999999,
32,5403671,109227.588246,-1.37944,-12.3666,
33,5403672,109227.57827,-2.77156,-1.19377,
34,5403673,109227.56829400001,0.752908,7.82533,
35,5403674,109227.55831800001,-5.60529,6.52628,
36,5403675,109227.54834200001,-9.902289999999999,-3.09862,43.8312
37,5403676,109227.538367,-4.01572,-13.2434,
38,5403677,109227.52839100001,-1.2707,-8.96233,
39,5403678,109227.51841500001,0.7318520000000001,0.41835900000000004,
40,5403679,109227.50843900001,0.772439,4.48121,
41,5403680,109227.49846300001,4.32469,3.78621,
42,5403681,109227.488487,4.9892199999999995,-0.436076,
43,5403682,109227.47851199999,6.21796,-4.52289,
44,5403683,109227.46853599999,5.773619999999999,0.266509,
45,5403684,109227.45855999998,3.6474800000000003,2.34192,
46,5403685,109227.448584,-4.38764,0.983825,
47,5403686,109227.438608,-4.986280000000001,-3.4377,
48,5403687,109227.428632,-3.90677,-6.40912,
49,5403688,109227.418656,-3.58416,-3.7121800000000005,
50,5403689,109227.408681,-1.31264,-6.20675,
51,5403690,109227.398705,-2.23912,-1.98281,
52,5403691,109227.388729,-0.602388,3.15354,
53,5403692,109227.378753,-3.19611,1.19472,
54,5403693,109227.368777,-4.99454,2.8025900000000004,
55,5403694,109227.358801,3.7168900000000002,0.0543604,
56,5403695,109227.348825,8.6592,-4.7405,
57,5403696,109227.33885,-0.362998,-1.53587,
58,5403697,109227.328874,-3.3561199999999998,5.483169999999999,
59,5403698,109227.318898,2.09238,2.7761299999999998,
60,5403699,109227.308922,-3.27161,-1.2026299999999999,
61,5403700,109227.29894600001,-2.23465,-1.38078,43.653999999999996
62,5403701,109227.28897000001,4.13344,-2.35805,
63,5403702,109227.27899400001,-4.554469999999999,-2.7572400000000004,
64,5403703,109227.269019,-8.18414,2.9283200000000003,
65,5403704,109227.25904300001,-0.9317850000000001,3.1472700000000002,
66,5403705,109227.24906700001,-0.823422,-1.0042,
67,5403706,109227.23909100001,-4.45672,-2.42575,
68,5403707,109227.22911500001,-0.465767,-1.93695,
69,5403708,109227.21913900001,1.9747,-1.4634200000000002,
70,5403709,109227.20916400001,0.31712199999999996,1.8487200000000001,
71,5403710,109227.19918800001,0.281607,5.06145,
72,5403711,109227.18921199998,0.654069,0.705466,
73,5403712,109227.179236,-1.36114,-0.766824,
74,5403713,109227.16926,3.17901,0.425397,
75,5403714,109227.159284,3.91759,-0.8199930000000001,
76,5403715,109227.149308,-0.523825,0.942154,
77,5403716,109227.139333,-0.98326,3.97235,
78,5403717,109227.129357,-1.34443,0.46621999999999997,
79,5403718,109227.119381,-5.21901,0.986419,
80,5403719,109227.109405,-4.94881,3.1281,
81,5403720,109227.099429,-3.93459,0.42730500000000005,
82,5403721,109227.089453,-6.6969899999999996,0.724333,
83,5403722,109227.07947699999,-2.46401,4.26771,
84,5403723,109227.069502,-0.494371,2.7164099999999998,
85,5403724,109227.059526,-1.77816,3.1028,
86,5403725,109227.04955,2.1045,5.35196,43.8668
87,5403726,109227.039574,0.858526,3.4017800000000005,
88,5403727,109227.02959800001,-0.209675,2.43532,
89,5403728,109227.019622,2.85241,0.20438800000000001,
90,5403729,109227.009647,1.75095,-0.9003399999999999,
91,5403730,109226.999671,-1.50442,-4.243040000000001,
92,5403731,109226.98969500001,2.4908,-4.89614,
