,no,distance,accerelation_L,accerelation_R,velocity
1,15711955,6558.19215828,-10.0697,1.8781700000000001,
2,15711956,6558.18214586,-10.5275,-1.05351,
3,15711957,6558.17213345,-7.15128,-2.06082,
4,15711958,6558.16212103,-5.92339,-2.29547,
5,15711959,6558.15210861,-0.8892059999999999,-3.13477,
6,15711960,6558.1420962,1.38836,-0.832568,
7,15711961,6558.13208378,3.01151,-0.961607,
8,15711962,6558.12207137,5.05245,2.76024,
9,15711963,6558.11205895,5.380809999999999,3.24781,
10,15711964,6558.10204654,6.28475,4.588030000000001,
11,15711965,6558.09203412,6.87908,3.45025,
12,15711966,6558.08202171,7.47628,2.4882299999999997,
13,15711967,6558.07200929,10.2819,3.88656,
14,15711968,6558.06199688,10.806,4.46859,
15,15711969,6558.05198446,10.9335,4.21557,
16,15711970,6558.04197205,10.6702,2.14215,
17,15711971,6558.03195963,5.88713,1.31352,
18,15711972,6558.02194721,4.24369,1.61276,
19,15711973,6558.011934800001,-0.62147,0.558666,
20,15711974,6558.00192238,-2.83616,-2.4066400000000003,
21,15711975,6557.99190997,-5.598319999999999,-2.16713,69.1421
22,15711976,6557.98189755,-6.43484,-0.693616,
23,15711977,6557.97188514,-5.34889,-1.8655,
24,15711978,6557.96187272,-7.07803,-1.17459,
25,15711979,6557.95186031,-6.20568,-2.0274900000000002,
26,15711980,6557.94184789,-3.181,-3.92175,
27,15711981,6557.93183548,-2.7220299999999997,-2.9773,
28,15711982,6557.92182306,-3.4639300000000004,-1.7820799999999999,
29,15711983,6557.91181065,-1.56679,0.0813561,
30,15711984,6557.90179823,-0.00682523,4.19399,
31,15711985,6557.89178581,2.2713400000000004,2.97122,
32,15711986,6557.8817733999995,4.69341,3.13203,
33,15711987,6557.87176098,2.97851,4.61857,
34,15711988,6557.86174857,3.5380000000000003,5.96392,
35,15711989,6557.85173615,3.83765,9.42066,
36,15711990,6557.84172374,2.62407,8.89,
37,15711991,6557.83171132,2.33413,5.7731,
38,15711992,6557.82169891,0.9524469999999999,4.5410699999999995,
39,15711993,6557.81168649,0.828801,2.12527,
40,15711994,6557.80167408,0.489756,-1.3361100000000001,
41,15711995,6557.79166166,-1.13141,-1.9645299999999999,
42,15711996,6557.78164925,-1.8481,-0.49994700000000003,
43,15711997,6557.77163683,-1.9930299999999999,-3.17765,
44,15711998,6557.76162441,-4.116709999999999,-1.5085,
45,15711999,6557.751612,-2.4239,-3.6560900000000003,
46,15712000,6557.74159958,-1.24722,-5.81873,68.7023
47,15712001,6557.73158717,0.861107,-4.91765,
48,15712002,6557.72157475,5.57653,-6.6079300000000005,
49,15712003,6557.71156234,6.03397,-6.418019999999999,
50,15712004,6557.70154992,5.88735,-4.56134,
51,15712005,6557.69153751,4.90509,-3.31069,
52,15712006,6557.68152509,0.202566,0.5231779999999999,
53,15712007,6557.67151268,0.8295030000000001,4.645980000000001,
54,15712008,6557.66150026,2.70648,6.6398600000000005,
55,15712009,6557.65148784,2.0366299999999997,7.35019,
56,15712010,6557.64147543,5.09393,3.8464400000000003,
57,15712011,6557.63146301,4.67943,1.6912200000000002,
58,15712012,6557.621450600001,4.05703,-1.8825599999999998,
59,15712013,6557.61143818,3.86099,0.22514,
60,15712014,6557.60142577,3.4115599999999997,-1.23764,
61,15712015,6557.59141335,-0.0645256,-2.6301900000000002,
62,15712016,6557.58140094,-2.88574,-3.60756,
63,15712017,6557.57138852,-3.37106,-6.22675,
64,15712018,6557.56137611,-1.60104,-5.3431,
65,15712019,6557.55136369,-1.99987,-6.77342,
66,15712020,6557.54135128,-2.2482900000000003,-7.50271,
67,15712021,6557.53133886,-2.20762,-5.7378599999999995,
68,15712022,6557.52132644,-4.39185,-5.31843,
69,15712023,6557.51131403,-2.28192,-0.886699,
70,15712024,6557.50130161,-2.99384,-0.508626,
71,15712025,6557.491289199999,-1.11001,-0.5045609999999999,69.0537
72,15712026,6557.48127678,1.39921,0.535036,
73,15712027,6557.47126437,1.9699799999999998,-0.08863439999999999,
74,15712028,6557.46125195,4.16423,2.6166,
75,15712029,6557.45123954,0.933206,3.30137,
76,15712030,6557.44122712,-2.55235,3.3774699999999998,
77,15712031,6557.43121471,-3.9107,2.87288,
78,15712032,6557.42120229,-1.42261,0.9376760000000001,
79,15712033,6557.41118988,2.00105,-0.440641,
80,15712034,6557.40117746,3.69843,-3.9419,
81,15712035,6557.39116504,1.9316400000000002,-2.9405099999999997,
82,15712036,6557.38115263,0.77045,-2.1223799999999997,
83,15712037,6557.37114021,-0.719967,-1.38517,
84,15712038,6557.361127800001,-1.00282,-2.68499,
85,15712039,6557.35111538,-2.32001,-3.3162800000000003,
86,15712040,6557.34110297,-4.21432,-3.54711,
87,15712041,6557.33109055,-5.73428,-2.71257,
88,15712042,6557.32107814,-5.91591,1.55526,
89,15712043,6557.31106572,-3.84283,3.30284,
90,15712044,6557.30105331,-0.235986,4.31811,
91,15712045,6557.29104089,-0.0949779,2.08109,
92,15712046,6557.28102848,-0.47688500000000006,-0.648208,
93,15712047,6557.27101606,-0.396505,0.608151,
94,15712048,6557.26100364,0.0938393,0.234556,
95,15712049,6557.25099123,1.2449,3.05255,
96,15712050,6557.24097881,0.306752,3.8419800000000004,69.0537
97,15712051,6557.2309663999995,0.31196399999999996,5.45702,
98,15712052,6557.22095398,0.496439,6.4861,
99,15712053,6557.21094157,1.1676799999999998,5.4734,
100,15712054,6557.20092915,2.47529,5.1919699999999995,
101,15712055,6557.19091674,4.3467400000000005,4.0854800000000004,
102,15712056,6557.18090432,4.4684800000000005,2.16266,
103,15712057,6557.17089191,3.36671,4.0687,
104,15712058,6557.16087949,2.0180700000000003,4.72449,
105,15712059,6557.15086708,0.9601569999999999,4.38325,
106,15712060,6557.14085466,-0.559619,4.31695,
107,15712061,6557.13084224,-0.31972,1.4586700000000001,
108,15712062,6557.12082983,-1.3098299999999998,0.0639604,
109,15712063,6557.11081741,0.664117,-1.83812,
110,15712064,6557.100805,1.3652799999999998,-3.77633,
111,15712065,6557.09079258,0.72319,-1.9832900000000002,
112,15712066,6557.08078017,0.288197,-3.47119,
113,15712067,6557.07076775,-0.11825699999999999,-2.35608,
114,15712068,6557.06075534,-0.705286,-2.75603,
115,15712069,6557.05074292,-0.9980040000000001,-3.8273699999999997,
116,15712070,6557.04073051,-1.3769200000000001,-2.5925,
117,15712071,6557.03071809,-0.25380199999999997,-1.12951,
118,15712072,6557.02070568,1.0933700000000002,0.16584400000000002,
119,15712073,6557.01069326,3.63026,0.375219,
120,15712074,6557.00068084,5.6755,0.650555,
