,no,distance,accerelation_L,accerelation_R,velocity
1,14712903,16282.799972,-3.3963099999999997,3.75322,
2,14712904,16282.7899621,-2.23178,4.58014,
3,14712905,16282.7799522,-7.3698,1.62315,
4,14712906,16282.7699422,-6.940410000000001,-1.5770600000000001,
5,14712907,16282.7599323,-10.0511,-0.248309,
6,14712908,16282.7499224,-4.80055,2.0479700000000003,
7,14712909,16282.7399125,-3.8359099999999997,6.25214,
8,14712910,16282.7299026,1.47512,6.03368,
9,14712911,16282.7198927,-2.24038,3.8019800000000004,
10,14712912,16282.7098828,0.276994,-1.03027,
11,14712913,16282.6998729,-1.17058,-0.510134,
12,14712914,16282.689863,0.643628,0.537283,
13,14712915,16282.6798531,0.137454,7.39265,
14,14712916,16282.6698431,4.190119999999999,9.326,
15,14712917,16282.6598332,2.86645,8.97365,
16,14712918,16282.6498233,2.24799,3.9545,
17,14712919,16282.6398134,-0.6325729999999999,2.29392,
18,14712920,16282.6298035,0.94384,-0.2997,
19,14712921,16282.6197936,5.6540300000000006,4.8109,
20,14712922,16282.6097837,5.02931,6.77295,
21,14712923,16282.5997738,3.95625,7.33719,
22,14712924,16282.5897639,0.892056,3.2715799999999997,
23,14712925,16282.579754,-2.1817,1.3950200000000001,89.5522
24,14712926,16282.569744,-4.7772,-5.38119,
25,14712927,16282.5597341,-6.245369999999999,-2.8595099999999998,
26,14712928,16282.5497242,-4.31316,-2.05524,
27,14712929,16282.5397143,-4.8228,1.4350100000000001,
28,14712930,16282.5297044,-2.35603,1.22905,
29,14712931,16282.5196945,-7.169410000000001,7.230760000000001,
30,14712932,16282.5096846,-3.03864,3.71714,
31,14712933,16282.4996747,-7.57752,0.10881199999999999,
32,14712934,16282.4896648,-7.762460000000001,-1.3738700000000001,
33,14712935,16282.4796549,-8.805480000000001,-2.00009,
34,14712936,16282.4696449,-4.18575,-0.9342280000000001,
35,14712937,16282.459635,-5.157030000000001,-0.7435689999999999,
36,14712938,16282.4496251,-0.444639,5.50697,
37,14712939,16282.4396152,-0.827571,3.6140199999999996,
38,14712940,16282.4296053,0.0453778,6.02675,
39,14712941,16282.4195954,0.845045,4.83664,
40,14712942,16282.4095855,0.9464549999999999,7.03367,
41,14712943,16282.3995756,3.21306,2.2204099999999998,
42,14712944,16282.3895657,-1.11228,1.80542,
43,14712945,16282.3795558,3.7559,1.90153,
44,14712946,16282.3695459,0.9574940000000001,2.78792,
45,14712947,16282.3595359,3.3143300000000004,3.4538800000000003,
46,14712948,16282.349526,3.3626,2.9831,
47,14712949,16282.3395161,5.75023,3.3512199999999996,
48,14712950,16282.3295062,3.7608300000000003,-1.95495,89.70100000000001
49,14712951,16282.3194963,2.29465,0.712427,
50,14712952,16282.3094864,-0.509119,-2.28163,
51,14712953,16282.2994765,-1.9236099999999998,-0.825773,
52,14712954,16282.2894666,-1.50005,-1.78299,
53,14712955,16282.2794567,0.059972500000000005,-0.0647687,
54,14712956,16282.2694468,2.62589,-3.15748,
55,14712957,16282.2594368,-2.47894,-2.3317200000000002,
56,14712958,16282.2494269,-1.83637,-2.98481,
57,14712959,16282.239417,-3.35771,-4.09783,
58,14712960,16282.2294071,-1.83979,-1.98365,
59,14712961,16282.2193972,-0.0388656,-1.87362,
60,14712962,16282.2093873,3.33388,2.43968,
61,14712963,16282.1993774,6.49218,-2.3059,
62,14712964,16282.1893675,2.1870700000000003,2.15786,
63,14712965,16282.1793576,1.4033200000000001,4.04488,
64,14712966,16282.1693477,1.55443,8.99277,
65,14712967,16282.1593377,2.32232,8.72985,
66,14712968,16282.1493278,3.63354,8.74485,
67,14712969,16282.1393179,5.88658,5.06537,
68,14712970,16282.129308,3.5385,-1.20559,
69,14712971,16282.1192981,0.578559,-2.06644,
70,14712972,16282.1092882,-1.2097200000000001,-1.21801,
71,14712973,16282.0992783,0.09879099999999999,2.0041599999999997,
72,14712974,16282.0892684,-0.262367,1.69662,
73,14712975,16282.0792585,4.272959999999999,2.88881,89.404
74,14712976,16282.0692486,4.43695,-5.31025,
75,14712977,16282.0592386,0.151605,-5.64025,
76,14712978,16282.0492287,-3.4349800000000004,-9.88878,
77,14712979,16282.0392188,-7.739039999999999,0.23603400000000002,
78,14712980,16282.0292089,-5.89227,3.23021,
79,14712981,16282.019199,-1.79103,5.897390000000001,
80,14712982,16282.0091891,0.141005,0.130968,
81,14712983,16281.9991792,1.27805,-5.0905,
82,14712984,16281.9891693,-1.5789,-6.62471,
83,14712985,16281.9791594,1.7925099999999998,-0.543266,
84,14712986,16281.9691495,3.70214,6.218430000000001,
85,14712987,16281.9591395,10.6014,6.71162,
86,14712988,16281.9491296,10.2043,6.11017,
87,14712989,16281.9391197,8.84114,-2.1926200000000002,
88,14712990,16281.9291098,0.664246,-2.5648299999999997,
89,14712991,16281.9190999,0.8399209999999999,-2.89411,
90,14712992,16281.90909,-1.35178,5.53136,
91,14712993,16281.8990801,4.05775,4.00381,
92,14712994,16281.8890702,4.09922,4.84282,
93,14712995,16281.8790603,1.47471,-4.25926,
94,14712996,16281.8690504,-2.2741700000000002,-7.572310000000001,
95,14712997,16281.8590405,-3.37282,-11.4485,
96,14712998,16281.8490305,-2.37505,-4.38548,
97,14712999,16281.8390206,1.25962,-5.58228,
98,14713000,16281.8290107,0.325831,-3.2760000000000002,89.8503
99,14713001,16281.8190008,-2.78855,-8.65422,
100,14713002,16281.8089909,-5.46962,-5.862019999999999,
101,14713003,16281.798981,-5.91122,-5.331519999999999,
102,14713004,16281.7889711,-4.4290400000000005,0.013830700000000001,
103,14713005,16281.7789612,-2.4466099999999997,1.54449,
104,14713006,16281.7689513,-0.47406099999999995,2.94556,
105,14713007,16281.7589414,-1.21702,-0.654111,
106,14713008,16281.7489314,-1.70902,-2.31188,
107,14713009,16281.7389215,-1.12855,-2.34206,
108,14713010,16281.7289116,-1.4237600000000001,-1.38323,
109,14713011,16281.7189017,1.1484,1.44184,
110,14713012,16281.7088918,1.43705,2.75085,
111,14713013,16281.6988819,0.20514200000000002,2.68198,
112,14713014,16281.688872,-0.697281,-0.30951999999999996,
113,14713015,16281.6788621,-1.8610099999999998,0.9595790000000001,
114,14713016,16281.6688522,-2.46857,2.25873,
115,14713017,16281.6588423,-1.7604799999999998,3.7917199999999998,
116,14713018,16281.6488323,-3.781,3.8944699999999997,
117,14713019,16281.6388224,-3.3133800000000004,2.93192,
118,14713020,16281.6288125,-5.94654,-0.162414,
119,14713021,16281.6188026,-8.91504,-3.30175,
120,14713022,16281.6087927,-8.57629,-4.8480300000000005,
121,14713023,16281.5987828,-5.61691,-5.90563,
122,14713024,16281.5887729,-3.9714199999999997,-5.75799,
