,no,distance,accerelation_L,accerelation_R,velocity
1,8348207,79860.59290820001,4.1502,-0.22813899999999998,
2,8348208,79860.5829534,4.29286,-3.1583799999999997,
3,8348209,79860.57299860001,3.23697,-3.8605300000000002,
4,8348210,79860.56304380001,1.60507,-2.4693099999999997,
5,8348211,79860.553089,1.7121400000000002,-0.169941,
6,8348212,79860.5431342,0.9575309999999999,1.95344,
7,8348213,79860.5331794,1.6863700000000001,3.5797199999999996,
8,8348214,79860.52322460001,0.430621,1.07073,
9,8348215,79860.51326980001,1.40154,-0.576782,
10,8348216,79860.503315,2.4845,2.24566,
11,8348217,79860.49336010001,3.7216,4.0490900000000005,
12,8348218,79860.4834053,5.6826099999999995,1.6479,
13,8348219,79860.4734505,5.11459,0.235704,
14,8348220,79860.46349570001,4.480630000000001,-4.16376,
15,8348221,79860.4535409,1.14634,-6.03083,
16,8348222,79860.44358610001,1.6013899999999999,-4.4295,
17,8348223,79860.43363130001,0.374178,-2.1794700000000002,
18,8348224,79860.4236765,1.34355,-2.69587,
19,8348225,79860.4137217,0.664801,-2.68253,78.7172
20,8348226,79860.4037669,3.3260699999999996,-6.40074,
21,8348227,79860.39381210001,2.94387,-7.2157800000000005,
22,8348228,79860.38385730001,4.027769999999999,-4.55871,
23,8348229,79860.3739025,5.38646,-3.19473,
24,8348230,79860.3639477,5.858230000000001,-3.61162,
25,8348231,79860.3539929,5.19911,-3.28617,
26,8348232,79860.34403810001,2.21469,-1.02006,
27,8348233,79860.33408330001,0.5233220000000001,2.72611,
28,8348234,79860.3241285,-1.19391,7.069389999999999,
29,8348235,79860.3141737,-1.30922,6.577489999999999,
30,8348236,79860.30421880001,-2.51142,7.641710000000001,
31,8348237,79860.294264,-0.5562239999999999,4.46468,
32,8348238,79860.2843092,-1.08886,3.83998,
33,8348239,79860.2743544,-0.911925,2.26681,
34,8348240,79860.26439960001,-0.995719,4.38419,
35,8348241,79860.25444480001,0.346584,2.61924,
36,8348242,79860.24449,1.043,1.7773900000000002,
37,8348243,79860.2345352,0.527473,-0.07962489999999998,
38,8348244,79860.22458039998,-0.656617,-2.2749,
39,8348245,79860.2146256,-2.6414299999999997,-0.761246,
40,8348246,79860.20467080001,-2.4262,-1.37124,
41,8348247,79860.194716,-2.5895799999999998,0.0943588,
42,8348248,79860.1847612,-2.4749,0.0220775,
43,8348249,79860.17480639998,-2.22401,1.7858900000000002,
44,8348250,79860.1648516,-1.1551,-0.6455989999999999,78.6026
45,8348251,79860.1548968,-1.23558,0.09650410000000001,
46,8348252,79860.144942,-2.51883,-1.59914,
47,8348253,79860.1349872,-2.74625,-1.26786,
48,8348254,79860.12503239998,-2.9769400000000004,-0.581492,
49,8348255,79860.1150775,-3.7628800000000004,-0.365766,
50,8348256,79860.1051227,-4.20479,3.43954,
51,8348257,79860.09516789998,-3.64733,2.73429,
52,8348258,79860.0852131,-4.9345099999999995,3.29558,
53,8348259,79860.0752583,-4.06274,2.76361,
54,8348260,79860.0653035,-4.2829,1.79213,
