,no,distance,accerelation_L,accerelation_R,velocity
1,5410958,109154.894224,-4.1272,-7.1398399999999995,
2,5410959,109154.884248,-0.604534,-2.22839,
3,5410960,109154.874272,2.36429,-0.35578699999999996,
4,5410961,109154.86429700001,2.18097,0.809888,
5,5410962,109154.854321,3.6589,2.33664,
6,5410963,109154.844345,0.662832,4.74316,
7,5410964,109154.834369,-0.48224300000000003,5.15573,
8,5410965,109154.824393,1.5865,3.6511400000000003,
9,5410966,109154.814417,1.8980400000000002,3.85143,
10,5410967,109154.80444100001,-1.8796,3.4308400000000003,
11,5410968,109154.794466,-2.12928,3.8527400000000003,
12,5410969,109154.78449,-1.78584,3.96185,
13,5410970,109154.774514,-5.72893,1.6697400000000002,
14,5410971,109154.76453800002,-5.115559999999999,1.78702,
15,5410972,109154.75456199999,-3.9275300000000004,0.243304,
16,5410973,109154.74458599999,-0.9047709999999999,-2.62863,
17,5410974,109154.73460999998,1.0720299999999998,-4.53686,
18,5410975,109154.72463499999,3.3008900000000003,-2.01503,50.7519
19,5410976,109154.71465899999,2.32437,1.07394,
20,5410977,109154.70468299999,4.10966,1.5167700000000002,
21,5410978,109154.69470699999,2.7898400000000003,1.16611,
22,5410979,109154.684731,4.612430000000001,4.06338,
23,5410980,109154.674755,4.71347,0.896359,
24,5410981,109154.664779,1.2029299999999998,0.559297,
25,5410982,109154.65480399999,1.65283,0.10043200000000001,
26,5410983,109154.644828,-2.9102900000000003,-1.66203,
27,5410984,109154.634852,-6.49713,1.1192,
28,5410985,109154.624876,-4.67814,-0.517941,
29,5410986,109154.6149,-1.8417599999999998,-1.4051,
30,5410987,109154.604924,0.968498,-1.84275,
31,5410988,109154.594949,2.6347099999999997,-2.36995,
32,5410989,109154.584973,2.30436,-1.10307,
33,5410990,109154.574997,5.660830000000001,1.1103399999999999,
34,5410991,109154.565021,3.03111,2.89765,
35,5410992,109154.555045,-1.25179,2.6381,
36,5410993,109154.545069,-2.79533,3.77625,
37,5410994,109154.53509300001,-2.64208,1.4560799999999998,
38,5410995,109154.525118,1.13206,-0.223904,
39,5410996,109154.515142,2.6480200000000003,-3.8286599999999997,
40,5410997,109154.505166,-1.4177799999999998,-2.54807,
41,5410998,109154.49519000002,-1.49648,-1.82,
42,5410999,109154.48521400001,-2.60225,-0.735812,
43,5411000,109154.47523800001,-2.19255,-2.07041,50.7996
44,5411001,109154.46526199998,-0.08232010000000001,-1.03775,
45,5411002,109154.45528699999,0.288716,1.79867,
46,5411003,109154.44531099999,-0.784317,3.5205,
47,5411004,109154.43533499999,-0.160151,0.698388,
48,5411005,109154.42535899999,1.02099,2.37531,
49,5411006,109154.415383,0.19513,1.34542,
50,5411007,109154.405407,-1.9393099999999999,-1.34066,
51,5411008,109154.39543199999,2.4453,-2.21786,
52,5411009,109154.38545599999,9.44497,-1.47729,
53,5411010,109154.37548,11.2977,-0.246509,
54,5411011,109154.365504,6.58794,2.75142,
55,5411012,109154.355528,-0.8116760000000001,5.4999199999999995,
56,5411013,109154.345552,-7.8989199999999995,4.70533,
57,5411014,109154.335576,-10.9676,1.4027100000000001,
58,5411015,109154.325601,-7.53895,-1.11096,
59,5411016,109154.315625,-4.468369999999999,-3.84125,
60,5411017,109154.305649,-1.09958,-5.63085,
61,5411018,109154.295673,4.0084800000000005,-3.13386,
62,5411019,109154.285697,4.980630000000001,0.797439,
63,5411020,109154.275721,4.95125,4.92278,
64,5411021,109154.26574500001,3.4598400000000002,6.4954,
65,5411022,109154.25577,0.0932413,5.22839,
66,5411023,109154.245794,0.638745,2.01355,
67,5411024,109154.235818,4.1127,0.033795099999999995,
68,5411025,109154.22584200001,5.7838,-2.47927,50.7519
69,5411026,109154.21586600001,6.20852,-4.4030000000000005,
70,5411027,109154.20589000001,1.5154,-3.0148,
71,5411028,109154.195915,-3.2882599999999997,-3.95275,
72,5411029,109154.18593900002,-4.95567,-3.9678,
73,5411030,109154.17596300002,-3.5655099999999997,-2.4352400000000003,
74,5411031,109154.16598699999,-0.402376,-3.6959199999999996,
75,5411032,109154.15601099998,0.708132,-3.92561,
76,5411033,109154.14603499998,0.658251,0.09394010000000001,
77,5411034,109154.136059,1.77777,3.5459,
78,5411035,109154.12608399999,2.88535,4.8091800000000005,
79,5411036,109154.11610799999,3.3757900000000003,4.67645,
80,5411037,109154.10613199999,3.8267,1.9957099999999999,
81,5411038,109154.096156,6.635680000000001,-0.932572,
82,5411039,109154.08618,7.078939999999999,-3.1303400000000003,
83,5411040,109154.076204,3.54066,-5.1692599999999995,
84,5411041,109154.066228,-0.835808,-5.09974,
85,5411042,109154.056253,-4.511830000000001,-1.98193,
86,5411043,109154.046277,-4.45009,0.448241,
87,5411044,109154.036301,-4.67737,-0.531275,
88,5411045,109154.026325,-1.7828400000000002,0.195874,
89,5411046,109154.016349,2.0135400000000003,1.94415,
90,5411047,109154.006373,2.2112,1.58453,
91,5411048,109153.996398,1.15069,-0.46877299999999994,
92,5411049,109153.986422,0.789003,0.788082,
93,5411050,109153.976446,-0.975138,2.7810900000000003,50.7519
94,5411051,109153.96647,-3.24952,1.9715,
95,5411052,109153.95649400001,-1.75935,4.08091,
96,5411053,109153.94651800001,-1.1379299999999999,4.64808,
97,5411054,109153.93654200001,-1.1021100000000001,3.84629,
98,5411055,109153.926567,-2.43383,4.64026,
99,5411056,109153.91659100002,-8.2466,3.0709,
