,no,distance,accerelation_L,accerelation_R,velocity
1,3636459,126884.190681,-36.3126,4.29314,
2,3636460,126884.180706,-30.7503,7.68915,
3,3636461,126884.17073099999,-15.6626,6.7607800000000005,
4,3636462,126884.16075699999,3.13207,6.36153,
5,3636463,126884.150782,13.7181,-2.1585799999999997,
6,3636464,126884.14080699999,16.7205,-10.9044,
7,3636465,126884.130832,12.3296,-16.4533,
8,3636466,126884.12085699999,3.1448400000000003,-14.770999999999999,
9,3636467,126884.110882,1.29017,-11.255,
10,3636468,126884.100907,9.666319999999999,-5.34416,
11,3636469,126884.09093199999,24.1484,1.91803,
12,3636470,126884.080957,25.0457,2.65805,
13,3636471,126884.07098199999,11.2237,0.968308,
14,3636472,126884.061007,-1.7510299999999999,1.29332,
15,3636473,126884.05103199999,-13.8078,1.84785,
16,3636474,126884.041057,-22.9761,5.37501,
17,3636475,126884.03108199999,-26.4197,9.9375,60.7424
18,3636476,126884.021107,-21.9063,10.634,
19,3636477,126884.011132,-8.32649,9.4033,
20,3636478,126884.00115699999,4.5092,4.29434,
21,3636479,126883.991182,4.85525,1.25708,
22,3636480,126883.98120699999,-2.76526,-0.6585409999999999,
23,3636481,126883.971232,-1.48995,-5.8581,
24,3636482,126883.96125699999,6.3562199999999995,-8.27052,
25,3636483,126883.951282,12.4134,-5.31923,
26,3636484,126883.94130699999,10.1109,-0.11134100000000001,
27,3636485,126883.931332,6.185169999999999,-1.27652,
28,3636486,126883.921357,4.90365,-1.02695,
29,3636487,126883.91138199999,8.4735,3.70514,
30,3636488,126883.901407,9.494060000000001,4.10081,
31,3636489,126883.891433,5.77874,-3.06188,
32,3636490,126883.88145799999,5.30101,-4.80847,
33,3636491,126883.871483,7.00247,-0.0687324,
34,3636492,126883.86150799999,2.5721700000000003,0.5752659999999999,
35,3636493,126883.851533,-4.22395,-1.6562400000000002,
36,3636494,126883.84155799999,-5.99029,0.962068,
37,3636495,126883.83158299999,-0.22833699999999998,3.6062,
38,3636496,126883.821608,9.56977,1.85382,
39,3636497,126883.81163299999,9.11104,-2.99494,
40,3636498,126883.801658,-5.20121,-6.5993,
41,3636499,126883.79168299999,-18.6443,-3.96699,
42,3636500,126883.781708,-19.7927,-1.63861,61.0169
43,3636501,126883.77173299999,-5.53064,1.0858,
44,3636502,126883.761758,7.40176,3.3704199999999997,
45,3636503,126883.75178299999,10.0033,3.4991,
46,3636504,126883.74180799999,3.10915,6.287730000000001,
47,3636505,126883.731833,-5.02556,5.08432,
48,3636506,126883.72185799999,-7.45787,1.1133,
49,3636507,126883.711883,-9.333839999999999,-1.96997,
50,3636508,126883.70190799999,-6.03941,-0.753243,
51,3636509,126883.691933,-7.47308,5.753769999999999,
52,3636510,126883.68195799999,-12.5679,10.6556,
53,3636511,126883.671983,-11.5784,12.7565,
54,3636512,126883.662008,-3.01134,7.05519,
55,3636513,126883.65203299999,8.74956,-0.756423,
56,3636514,126883.642058,12.4167,-5.43726,
57,3636515,126883.63208299999,11.744000000000002,-9.097710000000001,
58,3636516,126883.62210899999,15.2753,-11.3077,
59,3636517,126883.612134,20.4311,-14.8306,
