,no,distance,accerelation_L,accerelation_R,velocity
1,4228151,120972.394421,-7.313960000000001,8.96448,
2,4228152,120972.38473499999,1.19228,2.8987,
3,4228153,120972.375048,-8.98376,6.42852,
4,4228154,120972.36536199998,-8.656789999999999,7.3513,
5,4228155,120972.35567599999,-6.707960000000001,6.1251,
6,4228156,120972.34599000002,-1.51454,6.9223300000000005,
7,4228157,120972.336304,-1.31508,-3.78111,
8,4228158,120972.326618,9.11176,5.75845,
9,4228159,120972.316931,5.69474,-9.44623,
10,4228160,120972.307245,7.9423,0.609218,
11,4228161,120972.29755899998,5.28831,-10.6368,
12,4228162,120972.28787300001,0.017059599999999998,4.1697,
13,4228163,120972.27818699999,2.07593,-7.93945,
14,4228164,120972.268501,-2.46349,-3.0303,
15,4228165,120972.25881400002,4.1229,-1.6473799999999998,
16,4228166,120972.249128,-4.25523,-1.68692,
17,4228167,120972.239442,9.95842,10.2808,
18,4228168,120972.229756,6.4477400000000005,1.2945799999999998,
19,4228169,120972.22007000001,1.94225,15.6121,
20,4228170,120972.21038399999,-0.344958,-2.76183,
21,4228171,120972.20069700001,0.9474549999999999,5.73298,
22,4228172,120972.19101099999,1.56831,-17.6164,
23,4228173,120972.181325,5.8506800000000005,4.47653,
24,4228174,120972.17163900001,-1.05708,-8.178510000000001,
25,4228175,120972.161953,-3.80356,9.96836,75.1043
26,4228176,120972.15226700001,0.843549,-9.821439999999999,
27,4228177,120972.14258,-7.257960000000001,-5.70809,
28,4228178,120972.13289400001,2.6404,7.525919999999999,
29,4228179,120972.12320799999,-4.8208,-3.6787400000000003,
30,4228180,120972.113522,1.42605,4.56747,
31,4228181,120972.103836,-3.68715,-2.85791,
32,4228182,120972.09415,-6.0522800000000005,-13.1886,
33,4228183,120972.084463,-4.93421,-4.55275,
34,4228184,120972.074777,-6.4219599999999994,-12.8508,
35,4228185,120972.06509100001,-3.8568800000000003,3.9011400000000003,
36,4228186,120972.05540499999,-4.10491,7.06115,
37,4228187,120972.045719,-4.35215,4.503909999999999,
38,4228188,120972.036033,-4.333559999999999,17.239,
39,4228189,120972.026346,-4.81249,1.60666,
40,4228190,120972.01666,-0.841398,7.5796,
41,4228191,120972.006974,0.995381,3.6454800000000005,
42,4228192,120971.99728800001,5.108280000000001,-0.0694794,
43,4228193,120971.987602,6.86838,11.5198,
44,4228194,120971.977916,10.1724,-4.21018,
45,4228195,120971.96822899999,7.062469999999999,10.9533,
46,4228196,120971.958543,1.6119,9.85798,
47,4228197,120971.948857,1.43242,7.473739999999999,
48,4228198,120971.939171,-1.64366,16.0946,
49,4228199,120971.92948499999,-1.35038,-4.90612,
50,4228200,120971.919799,-3.6183699999999996,5.10192,75.2089
51,4228201,120971.91011199998,-4.35465,-9.65547,
52,4228202,120971.900426,-5.28826,-3.50697,
53,4228203,120971.89074,-5.51423,-6.65096,
54,4228204,120971.881054,-6.82113,-3.64774,
55,4228205,120971.87136800001,-9.01868,7.52146,
56,4228206,120971.86168199999,-1.84785,-3.9034199999999997,
57,4228207,120971.851995,-4.6855199999999995,6.14377,
58,4228208,120971.84230899999,2.40709,-3.9114699999999996,
59,4228209,120971.832623,2.6450299999999998,7.624110000000001,
60,4228210,120971.82293699999,3.46421,1.45792,
61,4228211,120971.813251,3.0520099999999997,6.824339999999999,
62,4228212,120971.80356500001,4.55735,3.01286,
63,4228213,120971.793878,3.423,-2.96695,
64,4228214,120971.784192,4.057980000000001,-7.53786,
65,4228215,120971.77450599999,6.57218,-12.3536,
66,4228216,120971.76482000001,2.71135,-8.828339999999999,
67,4228217,120971.75513399999,6.37512,-3.8176699999999997,
68,4228218,120971.745448,5.44836,2.40928,
69,4228219,120971.73576099999,3.09267,-1.99062,
70,4228220,120971.726075,4.43769,1.41249,
71,4228221,120971.71638900001,0.758366,-4.505269999999999,
72,4228222,120971.706703,-2.47628,-3.92697,
73,4228223,120971.69701700001,-4.5157099999999994,-2.69964,
74,4228224,120971.68733,-5.86688,-2.67643,
75,4228225,120971.67764400001,-6.1623,0.48893000000000003,75.1043
76,4228226,120971.66795799999,-3.84634,1.53164,
77,4228227,120971.658272,-5.91716,8.1595,
78,4228228,120971.648586,-5.177309999999999,6.930280000000001,
79,4228229,120971.6389,-3.65279,13.7591,
80,4228230,120971.62921300001,-4.57255,11.4922,
81,4228231,120971.619527,-1.32892,12.6477,
82,4228232,120971.60984100001,-0.660151,6.626710000000001,
83,4228233,120971.600155,0.9034260000000001,0.0719832,
84,4228234,120971.590469,-1.69537,0.06284640000000001,
85,4228235,120971.580783,3.08022,1.7765,
86,4228236,120971.571096,-1.20554,5.08091,
87,4228237,120971.56141,1.1036299999999999,9.45111,
88,4228238,120971.551724,1.08679,10.4352,
89,4228239,120971.54203800001,-0.8243030000000001,5.682119999999999,
90,4228240,120971.532352,-2.67509,4.073230000000001,
91,4228241,120971.522666,-1.80217,-2.6935599999999997,
92,4228242,120971.51297899999,-3.9957300000000004,-2.8651299999999997,
