,no,distance,accerelation_L,accerelation_R,velocity
1,2132429,141920.29123,0.408595,-3.38505,
2,2132430,141920.281243,0.482572,-3.9533099999999997,
3,2132431,141920.271256,0.563384,-1.90265,
4,2132432,141920.261268,1.60181,2.06803,
5,2132433,141920.251281,2.90671,1.91545,
6,2132434,141920.241294,0.6348159999999999,3.57476,
7,2132435,141920.231306,0.407518,2.7629799999999998,
8,2132436,141920.221319,0.826951,1.41487,
9,2132437,141920.211332,1.1971399999999999,2.86123,
10,2132438,141920.201344,-3.25545,2.62235,
11,2132439,141920.191357,-4.7679599999999995,1.9456200000000001,
12,2132440,141920.18137,-4.71861,-0.248396,
13,2132441,141920.171382,1.9945400000000002,1.75813,
14,2132442,141920.161395,5.682,0.516863,
15,2132443,141920.151408,4.8753,-0.228198,
16,2132444,141920.14142,0.62132,-3.3973,
17,2132445,141920.131433,0.928858,-3.50604,
18,2132446,141920.121446,3.4963699999999998,-1.92166,
19,2132447,141920.111458,4.910769999999999,0.255375,
20,2132448,141920.101471,1.3829200000000001,0.919172,
21,2132449,141920.091484,-0.9411010000000001,1.58362,
22,2132450,141920.081496,1.38042,0.273753,55.3846
23,2132451,141920.071509,1.0373700000000001,1.2674,
24,2132452,141920.061522,-0.749222,-1.0074299999999998,
25,2132453,141920.05153499998,-4.85778,-0.883202,
26,2132454,141920.041547,-7.050860000000001,0.57424,
27,2132455,141920.03156,-6.84933,2.40593,
28,2132456,141920.021573,-5.01374,2.02806,
29,2132457,141920.011585,-2.04635,1.80053,
30,2132458,141920.001598,-1.04314,2.68203,
31,2132459,141919.99161099998,2.30048,0.6789569999999999,
32,2132460,141919.981623,-0.385162,0.8208209999999999,
33,2132461,141919.971636,2.21061,-0.44810600000000006,
34,2132462,141919.961649,3.39079,-0.22816999999999998,
35,2132463,141919.951661,5.96379,-0.838158,
36,2132464,141919.941674,5.69401,-1.7210900000000002,
37,2132465,141919.93168699997,7.411289999999999,-2.7869200000000003,
38,2132466,141919.921699,5.85712,-0.90676,
39,2132467,141919.911712,3.5085300000000004,1.6971,
40,2132468,141919.901725,0.623404,1.95397,
41,2132469,141919.891737,-2.23964,3.25769,
42,2132470,141919.88175,-3.30384,3.06446,
43,2132471,141919.871763,-3.3708199999999997,1.6505599999999998,
44,2132472,141919.861776,-1.3496299999999999,0.696357,
45,2132473,141919.851788,1.1790399999999999,-0.967885,
46,2132474,141919.841801,2.61481,-3.9023199999999996,
47,2132475,141919.831814,2.86699,-5.77493,55.3846
48,2132476,141919.821826,1.5128,-4.44575,
49,2132477,141919.811839,-0.062181600000000004,0.527332,
50,2132478,141919.801852,-1.3204799999999999,4.20145,
51,2132479,141919.791864,-0.734761,5.98559,
52,2132480,141919.781877,-1.00157,6.389530000000001,
53,2132481,141919.77189,-1.1545100000000001,2.95098,
54,2132482,141919.761902,-0.41034899999999996,-1.20599,
55,2132483,141919.751915,1.31728,-5.50031,
56,2132484,141919.741928,0.436662,-3.90772,
57,2132485,141919.73194,-3.9944800000000003,0.507153,
58,2132486,141919.721953,-8.238999999999999,4.40871,
59,2132487,141919.711966,-10.0567,8.23707,
60,2132488,141919.701978,-6.1334599999999995,6.14927,
61,2132489,141919.691991,-2.06812,2.47648,
62,2132490,141919.682004,1.24631,-2.78293,
63,2132491,141919.672017,-1.60459,-3.3006300000000004,
64,2132492,141919.662029,2.39094,2.30425,
65,2132493,141919.652042,7.32107,5.26208,
66,2132494,141919.642055,2.43832,7.010839999999999,
67,2132495,141919.632067,2.7399,9.127180000000001,
68,2132496,141919.62208,8.54205,2.66032,
69,2132497,141919.612093,11.385,-6.2564,
70,2132498,141919.602105,8.181339999999999,-10.4083,
71,2132499,141919.592118,10.4815,-7.26702,
72,2132500,141919.582131,11.012,0.7114689999999999,55.102
73,2132501,141919.572143,12.2132,5.201969999999999,
74,2132502,141919.562156,3.70891,9.16858,
75,2132503,141919.552169,-3.56576,10.8948,
76,2132504,141919.542181,-4.3646400000000005,11.0922,
77,2132505,141919.532194,-4.49779,5.0147,
78,2132506,141919.522207,-7.72652,-2.0411,
79,2132507,141919.512219,-7.8700399999999995,-4.2835,
80,2132508,141919.502232,-6.863460000000001,-6.9128300000000005,
81,2132509,141919.492245,-7.76584,-9.5157,
82,2132510,141919.482258,-9.15052,-9.52192,
83,2132511,141919.47227,-15.3233,-7.4480699999999995,
84,2132512,141919.462283,-13.2882,-2.17846,
85,2132513,141919.452296,-6.30157,0.868584,
86,2132514,141919.442308,0.8350200000000001,-1.67642,
87,2132515,141919.432321,2.55523,-4.08655,
88,2132516,141919.422334,3.7274599999999998,-5.9072,
89,2132517,141919.412346,7.45455,-1.08861,
90,2132518,141919.402359,11.7097,2.4375,
91,2132519,141919.392372,11.0195,6.45779,
92,2132520,141919.382384,9.41365,9.25571,
93,2132521,141919.372397,7.8845,10.3266,
94,2132522,141919.36241,3.45252,6.25017,
95,2132523,141919.352422,3.03683,0.317166,
96,2132524,141919.342435,6.69365,-1.94765,
97,2132525,141919.332448,9.445260000000001,-3.25176,55.3846
98,2132526,141919.32246,3.62131,-2.3811,
99,2132527,141919.312473,-0.389946,-1.19581,
100,2132528,141919.302486,-3.23817,1.57943,
101,2132529,141919.292499,-5.50479,0.040882999999999996,
102,2132530,141919.282511,-5.79129,-4.39005,
103,2132531,141919.272524,-7.74118,-5.75761,
104,2132532,141919.262537,-8.10557,-5.52161,
105,2132533,141919.252549,-4.40345,-3.4580300000000004,
106,2132534,141919.242562,1.7372,0.506853,
107,2132535,141919.232575,-0.7143550000000001,2.77968,
108,2132536,141919.222587,-0.720341,6.48025,
109,2132537,141919.2126,0.739216,6.13549,
110,2132538,141919.202613,3.0123599999999997,4.06024,
111,2132539,141919.192625,4.85246,2.5876900000000003,
112,2132540,141919.182638,6.15132,0.614436,
113,2132541,141919.172651,7.30337,0.5879810000000001,
114,2132542,141919.16266300002,5.301740000000001,0.415095,
115,2132543,141919.152676,6.58475,2.46103,
116,2132544,141919.142689,5.891030000000001,3.76594,
117,2132545,141919.132701,0.39028,2.8589599999999997,
118,2132546,141919.122714,-5.27019,-2.5792,
119,2132547,141919.112727,-1.41488,-6.04097,
120,2132548,141919.10274,1.69661,-7.686730000000001,
121,2132549,141919.092752,2.3058,-7.8884300000000005,
122,2132550,141919.082765,-5.49632,-6.52019,55.3846
123,2132551,141919.072778,-11.4366,-4.84406,
124,2132552,141919.06279,-8.71448,0.630574,
125,2132553,141919.052803,-3.74988,2.81448,
126,2132554,141919.042816,-4.30927,3.38893,
127,2132555,141919.032828,-6.23597,3.50104,
128,2132556,141919.022841,0.222509,3.73484,
129,2132557,141919.012854,4.23306,1.4486299999999999,
130,2132558,141919.002866,2.34251,1.2352,
131,2132559,141918.992879,1.16419,5.70496,
132,2132560,141918.982892,3.86085,10.6139,
133,2132561,141918.972904,1.82722,11.6963,
134,2132562,141918.962917,0.721676,4.32372,
135,2132563,141918.95293,0.6673680000000001,2.7926900000000003,
136,2132564,141918.942942,-0.00636929,0.8203959999999999,
137,2132565,141918.932955,0.823117,-2.10528,
138,2132566,141918.922968,-0.0320099,-2.03598,
139,2132567,141918.912981,-1.9412200000000002,0.0205877,
140,2132568,141918.902993,-4.31798,2.0194,
141,2132569,141918.893006,-5.32522,0.237771,
142,2132570,141918.883019,-4.08692,-0.404145,
143,2132571,141918.873031,-2.9102,-2.82784,
144,2132572,141918.863044,0.349213,-6.21542,
145,2132573,141918.853057,2.2755,-6.55133,
146,2132574,141918.843069,3.43566,-5.06902,
147,2132575,141918.833082,5.46729,-3.07452,55.1583
148,2132576,141918.823095,6.32154,-0.26108600000000004,
149,2132577,141918.813107,3.8118199999999995,2.12948,
150,2132578,141918.80312,5.61559,4.42434,
151,2132579,141918.793133,4.153919999999999,3.8783300000000005,
152,2132580,141918.783145,5.32505,1.16587,
153,2132581,141918.773158,3.75065,0.8909389999999999,
154,2132582,141918.763171,3.49024,2.8582099999999997,
155,2132583,141918.753183,1.70861,-1.44919,
156,2132584,141918.743196,-1.7198,-4.00783,
157,2132585,141918.733209,-0.64907,0.47936000000000006,
158,2132586,141918.723222,-0.739614,-0.6681189999999999,
159,2132587,141918.713234,-2.40398,-5.6585,
160,2132588,141918.703247,-5.72359,-4.70874,
161,2132589,141918.69326,-2.13462,-2.00123,
162,2132590,141918.683272,-0.534792,-2.98525,
163,2132591,141918.673285,-2.1423099999999997,-3.4804199999999996,
164,2132592,141918.663298,-1.0875,-1.8217900000000002,
165,2132593,141918.65331,2.81047,1.68708,
166,2132594,141918.643323,0.49066499999999996,3.86141,
167,2132595,141918.633336,-0.457067,2.00251,
168,2132596,141918.623348,-0.987376,4.29751,
169,2132597,141918.613361,0.8998,7.2504,
170,2132598,141918.603374,-2.96483,4.5439300000000005,
171,2132599,141918.593386,-6.30821,0.883501,
172,2132600,141918.583399,-2.98124,0.10479200000000001,55.4415
173,2132601,141918.573412,-3.0335799999999997,0.209882,
174,2132602,141918.563424,-3.05213,-2.58878,
175,2132603,141918.553437,-5.9591400000000005,-3.33061,
176,2132604,141918.54345,-4.80548,-5.46518,
177,2132605,141918.533463,-3.77653,-0.179483,
178,2132606,141918.523475,-0.355614,2.9836,
179,2132607,141918.51348800003,0.777075,-1.37252,
180,2132608,141918.503501,4.69299,0.499299,
181,2132609,141918.49351300002,8.27311,-2.58284,
182,2132610,141918.483526,9.31626,-4.37878,
183,2132611,141918.473539,6.73405,1.96553,
184,2132612,141918.463551,8.8655,3.9638699999999996,
185,2132613,141918.45356400002,8.624839999999999,3.39955,
186,2132614,141918.443577,7.50352,1.7280000000000002,
187,2132615,141918.43358900002,8.15985,-3.35489,
188,2132616,141918.423602,6.35438,-4.42633,
189,2132617,141918.413615,6.827660000000001,-4.96056,
190,2132618,141918.403627,1.0345799999999998,-5.99702,
191,2132619,141918.39364000002,-3.3653,-5.5088,
192,2132620,141918.383653,-8.53922,-3.7332300000000003,
193,2132621,141918.37366500002,-10.630999999999998,-3.5669999999999997,
194,2132622,141918.363678,-11.5626,-2.5380000000000003,
