,no,distance,accerelation_L,accerelation_R,velocity
1,13324193,30161.295501099998,7.122889999999999,-3.48179,
2,13324194,30161.285467799997,7.020010000000001,-1.81444,
3,13324195,30161.275434400006,1.01871,3.8853400000000002,
4,13324196,30161.265401099998,-2.1379,-6.9275899999999995,
5,13324197,30161.255367799997,-0.294415,-15.7986,
6,13324198,30161.245334500003,1.40172,-12.8089,
7,13324199,30161.235301200002,3.11001,-0.579037,
8,13324200,30161.2252679,3.8807400000000003,16.9218,21.7304
9,13324201,30161.215234599997,-1.6453,16.5356,
10,13324202,30161.205201300003,-5.47673,3.9925300000000004,
11,13324203,30161.195168000002,-5.876180000000001,2.21674,
12,13324204,30161.185134599997,-4.00286,-1.89937,
13,13324205,30161.1751013,3.49234,-4.97735,
14,13324206,30161.165068000002,5.498069999999999,1.32969,
15,13324207,30161.1550347,3.7953300000000003,-1.2002899999999999,
16,13324208,30161.1450014,-0.673863,-2.91505,
17,13324209,30161.1349681,-3.89097,-1.7984900000000001,
18,13324210,30161.1249348,-0.306027,1.05027,
19,13324211,30161.114901499997,2.03484,1.35795,
20,13324212,30161.104868199996,1.37279,4.25926,
21,13324213,30161.094834900003,1.60148,-0.44834300000000005,
22,13324214,30161.084801499997,0.263388,-4.238919999999999,
23,13324215,30161.074768199996,-3.61606,-3.05157,
24,13324216,30161.064734900003,-0.8651620000000001,1.13819,
25,13324217,30161.0547016,2.97484,1.98742,
26,13324218,30161.044668299997,2.2203,2.633,
27,13324219,30161.034635000004,0.972916,0.194865,
28,13324220,30161.024601700003,-1.89432,-2.2760599999999998,
29,13324221,30161.0145684,-3.6482099999999997,-2.7319,
30,13324222,30161.0045351,-0.773358,-0.029711900000000003,
31,13324223,30160.994501700003,2.1776,3.24452,
32,13324224,30160.9844684,1.6623400000000002,2.84187,
33,13324225,30160.9744351,0.348157,0.792882,21.7391
34,13324226,30160.9644018,-1.21291,-2.8322700000000003,
35,13324227,30160.9543685,-1.9539400000000002,-2.39804,
36,13324228,30160.944335199998,-0.193252,-1.06018,
37,13324229,30160.9343019,1.20868,0.955457,
38,13324230,30160.9242686,1.98005,3.52324,
39,13324231,30160.9142353,0.343069,3.5646199999999997,
40,13324232,30160.904201999998,-0.372479,-1.31449,
41,13324233,30160.8941686,-0.366061,-4.86148,
42,13324234,30160.8841353,-1.52536,-2.52104,
43,13324235,30160.874101999998,-0.0403442,-0.256706,
44,13324236,30160.864068700004,1.1013,2.97296,
45,13324237,30160.854035400003,2.45266,4.08225,
46,13324238,30160.844002099995,1.9966599999999999,1.61022,
47,13324239,30160.833968799998,-0.344461,-1.96538,
48,13324240,30160.8239355,-3.7585699999999997,-2.15342,
49,13324241,30160.813902200003,-1.4978200000000002,-2.37514,
50,13324242,30160.803868799998,3.54374,-1.3643100000000001,
51,13324243,30160.7938355,0.6265390000000001,2.34685,
52,13324244,30160.783802200003,-0.46488500000000005,4.53645,
53,13324245,30160.773768900002,0.40043,-0.551254,
54,13324246,30160.7637356,0.282465,-3.79757,
