,no,distance,accerelation_L,accerelation_R,velocity
1,8186712,81474.4990893,-0.9347190000000001,6.82022,
2,8186713,81474.48908099999,-0.0213549,3.18512,
3,8186714,81474.47907280001,0.84546,1.15525,
4,8186715,81474.46906460001,1.9333599999999997,-1.95055,
5,8186716,81474.4590564,-0.415483,-2.50275,
6,8186717,81474.4490482,0.199475,-2.84634,
7,8186718,81474.43904,1.54853,-1.61635,
8,8186719,81474.42903180001,-0.0962081,-1.78435,
9,8186720,81474.4190236,0.171354,-4.2988800000000005,
10,8186721,81474.40901539999,-2.16455,-3.24207,
11,8186722,81474.3990072,-1.7855400000000001,-2.56219,
12,8186723,81474.388999,-4.22284,-3.13082,
13,8186724,81474.3789908,-1.7263099999999998,-0.826882,
14,8186725,81474.3689826,-3.3630699999999996,-1.52793,87.2375
15,8186726,81474.35897439999,-2.2316599999999998,-0.39019899999999996,
16,8186727,81474.34896619999,-5.57609,-3.37889,
17,8186728,81474.3389579,-4.91639,-2.7418299999999998,
18,8186729,81474.3289497,-3.9603800000000002,-3.54405,
19,8186730,81474.3189415,1.1678899999999999,-5.74599,
20,8186731,81474.30893330001,-0.668643,-6.87408,
21,8186732,81474.29892510001,0.406073,-4.80604,
22,8186733,81474.2889169,-2.42818,-1.8295299999999999,
23,8186734,81474.2789087,-5.222519999999999,-0.268989,
24,8186735,81474.2689005,-6.33829,1.03671,
25,8186736,81474.2588923,-6.81835,0.40963,
26,8186737,81474.2488841,-8.06281,-3.62163,
27,8186738,81474.23887589999,-6.7541899999999995,-7.9867,
28,8186739,81474.22886769999,-6.6470899999999995,-9.96831,
29,8186740,81474.2188595,-8.06965,-11.9195,
30,8186741,81474.2088513,2.01978,-10.0444,
31,8186742,81474.1988431,4.760669999999999,-6.616910000000001,
32,8186743,81474.1888348,12.6028,0.603143,
33,8186744,81474.17882660001,17.4692,5.45022,
34,8186745,81474.1688184,23.3772,12.6119,
35,8186746,81474.1588102,22.9166,13.7283,
36,8186747,81474.148802,24.8523,15.3838,
37,8186748,81474.13879380001,20.3638,13.3041,
38,8186749,81474.12878560001,16.3353,11.450999999999999,
39,8186750,81474.1187774,8.138060000000001,11.3766,87.2375
40,8186751,81474.10876919999,5.209230000000001,12.1057,
41,8186752,81474.098761,-1.02257,14.0416,
42,8186753,81474.0887528,-2.02375,7.79873,
43,8186754,81474.0787446,-9.20777,5.08285,
44,8186755,81474.06873639999,-6.05583,0.184303,
45,8186756,81474.05872819999,-8.189160000000001,-0.058733400000000005,
46,8186757,81474.04872,-8.720130000000001,-3.40384,
47,8186758,81474.03871169999,-9.98651,-7.682110000000001,
48,8186759,81474.0287035,-10.872,-10.1951,
49,8186760,81474.01869530001,-14.5174,-15.6302,
50,8186761,81474.00868710001,-16.9747,-20.3269,
51,8186762,81473.9986789,-19.3164,-22.7204,
52,8186763,81473.9886707,-17.8359,-18.7775,
53,8186764,81473.9786625,-13.6192,-11.3137,
54,8186765,81473.9686543,-7.83425,-3.92927,
55,8186766,81473.95864610001,-5.70041,2.1170299999999997,
56,8186767,81473.9486379,-1.91487,2.5139400000000003,
57,8186768,81473.93862969999,-3.04028,4.90742,
58,8186769,81473.9286215,1.8262099999999999,2.52469,
59,8186770,81473.9186133,1.9235900000000001,2.9119,
60,8186771,81473.9086051,4.1073699999999995,0.702314,
61,8186772,81473.8985968,6.590960000000001,3.4452599999999998,
62,8186773,81473.8885886,7.243519999999999,5.50265,
63,8186774,81473.87858039999,10.5244,7.0477300000000005,
64,8186775,81473.8685722,15.3127,6.9199,87.0968
65,8186776,81473.858564,15.9637,5.72441,
66,8186777,81473.84855580001,14.3922,8.25005,
67,8186778,81473.83854760001,13.0669,7.91033,
68,8186779,81473.8285394,8.54239,5.82535,
69,8186780,81473.8185312,4.3563,1.63345,
70,8186781,81473.808523,3.88809,0.658787,
71,8186782,81473.7985148,-0.257535,-1.05623,
72,8186783,81473.78850660002,-0.719475,-4.38511,
73,8186784,81473.7784984,-0.708716,-7.3155600000000005,
74,8186785,81473.76849019999,0.49578900000000004,-2.9518,
75,8186786,81473.758482,2.02731,-4.0187800000000005,
76,8186787,81473.7484737,3.8739800000000004,-1.05536,
77,8186788,81473.73846549999,4.72825,-2.45287,
78,8186789,81473.7284573,3.5516199999999998,-1.19468,
79,8186790,81473.71844910001,-1.6946900000000003,-3.19847,
80,8186791,81473.7084409,-2.13122,-2.51062,
81,8186792,81473.6984327,-2.82465,1.2185700000000002,
82,8186793,81473.6884245,-2.3107599999999997,-0.262912,
83,8186794,81473.6784163,-1.18474,1.24914,
84,8186795,81473.66840810001,2.20181,-0.0857138,
85,8186796,81473.6583999,0.5610649999999999,-2.89816,
86,8186797,81473.6483917,-0.9052690000000001,-2.43931,
87,8186798,81473.6383835,0.533634,-1.7798599999999998,
88,8186799,81473.6283753,-0.619309,-3.5307,
89,8186800,81473.6183671,0.930306,-6.13123,87.2375
90,8186801,81473.6083589,3.63265,-7.074510000000001,
91,8186802,81473.5983506,1.14333,-9.11042,
92,8186803,81473.58834239999,-2.0062900000000004,-9.45145,
93,8186804,81473.5783342,-2.16278,-2.9493400000000003,
94,8186805,81473.568326,-3.77769,-0.100636,
95,8186806,81473.5583178,-2.2656099999999997,2.8005400000000003,
96,8186807,81473.54830960001,0.376748,3.54065,
97,8186808,81473.5383014,-0.0260745,1.57372,
98,8186809,81473.5282932,-3.4901800000000005,-0.177345,
99,8186810,81473.518285,-4.29606,-1.50882,
100,8186811,81473.5082768,-4.79611,0.529463,
101,8186812,81473.49826860001,-5.65431,1.79635,
102,8186813,81473.4882604,-2.08514,3.11579,
103,8186814,81473.4782522,0.19225899999999999,6.05164,
104,8186815,81473.468244,0.9510379999999999,5.62482,
105,8186816,81473.4582358,2.2646599999999997,5.54464,
106,8186817,81473.4482275,1.91,6.25713,
107,8186818,81473.4382193,2.47289,4.65229,
108,8186819,81473.4282111,-0.708869,2.54202,
109,8186820,81473.4182029,-1.17611,2.37059,
110,8186821,81473.40819470001,-1.20644,5.02135,
111,8186822,81473.3981865,-3.7724,6.04932,
112,8186823,81473.3881783,-4.90468,8.5568,
113,8186824,81473.37817010001,-2.1303900000000002,8.753,
114,8186825,81473.3681619,-1.3014700000000001,0.9144540000000001,87.2375
115,8186826,81473.3581537,-1.0461,0.0194225,
116,8186827,81473.3481455,0.7979609999999999,-0.589258,
117,8186828,81473.3381373,-0.6167239999999999,-0.240085,
118,8186829,81473.3281291,-0.300111,-0.528346,
119,8186830,81473.3181209,4.79641,-4.11857,
120,8186831,81473.3081127,2.2094400000000003,-11.328,
121,8186832,81473.29810439999,2.9797,-9.5396,
122,8186833,81473.2880962,0.000658869,-3.6151699999999996,
123,8186834,81473.278088,-3.5469999999999997,4.080369999999999,
124,8186835,81473.2680798,0.929041,6.731789999999999,
125,8186836,81473.25807160001,3.81333,3.2423900000000003,
126,8186837,81473.2480634,5.03681,-2.51322,
127,8186838,81473.2380552,5.99109,-3.29791,
128,8186839,81473.228047,3.59974,-4.25701,
129,8186840,81473.2180388,-1.95281,-3.0289900000000003,
130,8186841,81473.20803060001,-1.4671299999999998,2.52089,
131,8186842,81473.1980224,-1.3394700000000002,7.146089999999999,
132,8186843,81473.1880142,1.91717,8.6375,
133,8186844,81473.17800599999,1.41324,7.581589999999999,
134,8186845,81473.1679978,-0.680137,5.4657800000000005,
135,8186846,81473.1579896,-2.74251,-1.28777,
136,8186847,81473.1479813,-1.96238,-2.40195,
137,8186848,81473.1379731,-0.54213,0.402438,
138,8186849,81473.12796489999,-0.537705,6.6050699999999996,
139,8186850,81473.11795669999,-0.640108,9.97436,86.8167
140,8186851,81473.10794850001,2.36998,13.9648,
141,8186852,81473.0979403,2.1829,6.42936,
142,8186853,81473.08793210001,-2.59166,0.41753,
143,8186854,81473.0779239,-2.6019099999999997,-2.92497,
144,8186855,81473.0679157,-2.2648599999999997,-0.8357600000000001,
145,8186856,81473.0579075,-2.6505,0.373793,
146,8186857,81473.0478993,3.47686,-1.24747,
147,8186858,81473.0378911,5.798719999999999,-3.9822300000000004,
148,8186859,81473.0278829,4.1544,-10.7672,
149,8186860,81473.0178747,4.32048,-15.1015,
150,8186861,81473.00786649999,0.719445,-11.4917,
151,8186862,81472.9978582,2.16043,-6.16359,
152,8186863,81472.98785,3.2986400000000002,-3.30643,
153,8186864,81472.97784179999,4.689080000000001,1.6619700000000002,
154,8186865,81472.9678336,1.96052,-0.9061290000000001,
155,8186866,81472.9578254,-1.50931,-4.3418,
156,8186867,81472.9478172,-6.55201,-5.94223,
157,8186868,81472.93780900001,-7.8732,-1.80008,
158,8186869,81472.9278008,-5.17997,1.35658,
159,8186870,81472.91779260001,-2.05815,7.26703,
160,8186871,81472.9077844,3.51785,8.27237,
161,8186872,81472.8977762,8.63158,7.5976,
162,8186873,81472.887768,6.782589999999999,3.91586,
163,8186874,81472.8777598,6.64728,1.1418,
164,8186875,81472.8677516,3.53975,-3.2770099999999998,87.2375
165,8186876,81472.8577433,-1.48711,-7.456739999999999,
166,8186877,81472.8477351,-0.830031,-8.31398,
167,8186878,81472.83772689999,-0.7321770000000001,-2.7793,
168,8186879,81472.82771869999,1.7004700000000001,0.153152,
169,8186880,81472.8177105,-0.300784,-0.804247,
170,8186881,81472.8077023,-1.73968,1.95465,
171,8186882,81472.79769410001,-1.9633099999999999,0.313229,
172,8186883,81472.7876859,-3.65697,1.73947,
173,8186884,81472.7776777,-3.09258,1.9272799999999999,
174,8186885,81472.76766950001,-5.56485,6.131,
175,8186886,81472.7576613,-3.4592,2.15674,
176,8186887,81472.7476531,-5.94316,-0.643243,
177,8186888,81472.73764489999,-9.606060000000001,-3.47894,
178,8186889,81472.7276367,-7.182589999999999,-4.64444,
179,8186890,81472.7176285,-6.689369999999999,-4.8278,
180,8186891,81472.7076202,0.123518,-1.58822,
181,8186892,81472.697612,4.81789,-0.487659,
182,8186893,81472.6876038,6.95994,2.73961,
183,8186894,81472.6775956,3.8352,3.0973599999999997,
184,8186895,81472.66758739999,-0.86039,5.7463,
185,8186896,81472.6575792,-1.80083,7.80317,
186,8186897,81472.64757100001,-3.1799,10.2668,
187,8186898,81472.6375628,-2.31051,9.80135,
188,8186899,81472.6275546,-0.9208780000000001,8.44658,
189,8186900,81472.6175464,-3.0674,5.78674,87.3786
190,8186901,81472.6075382,0.6436149999999999,3.27914,
191,8186902,81472.59753,-0.24495100000000003,0.668146,
192,8186903,81472.5875218,4.41103,-0.0173054,
193,8186904,81472.5775136,4.8499300000000005,-2.85777,
194,8186905,81472.56750539999,5.92414,-3.4541800000000005,
195,8186906,81472.5574971,3.11891,-7.66193,
196,8186907,81472.54748889999,3.5063199999999997,-7.120480000000001,
197,8186908,81472.53748069999,0.0909891,-9.70785,
198,8186909,81472.5274725,-0.548093,-3.23752,
199,8186910,81472.5174643,-5.07359,-1.66586,
200,8186911,81472.50745610001,-5.747999999999999,4.859380000000001,
201,8186912,81472.4974479,-5.4534,3.3639300000000003,
202,8186913,81472.4874397,-5.4743699999999995,4.2657,
203,8186914,81472.47743150001,-3.6787099999999997,-1.1567,
204,8186915,81472.4674233,-3.42699,-1.46444,
205,8186916,81472.4574151,-3.96636,-5.90943,
206,8186917,81472.44740689998,-1.55915,-3.49016,
207,8186918,81472.4373987,1.46238,-4.39391,
208,8186919,81472.4273905,2.14256,-4.3821699999999995,
209,8186920,81472.4173823,3.4924800000000005,-4.0252300000000005,
210,8186921,81472.407374,2.4135299999999997,-1.1394799999999998,
211,8186922,81472.3973658,-0.6499010000000001,-0.139352,
212,8186923,81472.3873576,0.400661,-0.057140699999999996,
213,8186924,81472.37734939999,1.79998,-1.4458600000000001,
214,8186925,81472.36734119999,3.6693800000000003,-5.78378,86.9565
215,8186926,81472.357333,5.31799,-0.11091,
216,8186927,81472.34732480001,5.21089,5.45555,
217,8186928,81472.3373166,2.71895,6.55195,
218,8186929,81472.3273084,0.819997,4.56555,
219,8186930,81472.3173002,1.13795,-0.986743,
220,8186931,81472.307292,-0.6395310000000001,-5.84328,
221,8186932,81472.2972838,0.512946,-7.98212,
222,8186933,81472.2872756,2.3037799999999997,-4.41174,
223,8186934,81472.27726739999,5.91057,-2.8008,
224,8186935,81472.2672592,7.51151,0.504753,
225,8186936,81472.25725089999,8.51472,1.88647,
226,8186937,81472.24724269999,6.12154,1.34579,
227,8186938,81472.2372345,-1.7378200000000001,-2.7113400000000003,
228,8186939,81472.2272263,-2.0868599999999997,0.14687,
229,8186940,81472.2172181,-3.7805400000000002,0.455337,
230,8186941,81472.20720989999,-2.62324,1.77479,
231,8186942,81472.1972017,0.628586,3.15512,
232,8186943,81472.1871935,2.18683,5.46482,
233,8186944,81472.17718530001,1.70123,1.13942,
234,8186945,81472.1671771,2.4878,4.48979,
