,no,distance,accerelation_L,accerelation_R,velocity
1,4149361,121759.79509300001,6.4351400000000005,12.9832,
2,4149362,121759.785088,6.33713,6.30664,
3,4149363,121759.77508299999,-0.5360729999999999,-4.167009999999999,
4,4149364,121759.765078,-7.12185,-12.1202,
5,4149365,121759.75507300001,-9.324710000000001,-18.2516,
6,4149366,121759.74506700001,-8.1675,-16.7791,
7,4149367,121759.73506199999,-7.766139999999999,-15.1162,
8,4149368,121759.72505699999,-8.926639999999999,-14.3333,
9,4149369,121759.715052,-14.459000000000001,-14.0204,
10,4149370,121759.705047,-16.3641,-11.8346,
11,4149371,121759.69504100001,-18.5042,-0.23176599999999997,
12,4149372,121759.685036,-13.9749,1.97796,
13,4149373,121759.67503099999,-6.07368,3.46962,
14,4149374,121759.665026,-1.62599,0.672089,
15,4149375,121759.655021,-2.7944299999999997,-0.321156,78.0347
16,4149376,121759.64501500002,-1.21107,8.555819999999999,
17,4149377,121759.63500999998,-1.74735,8.61599,
18,4149378,121759.625005,1.01921,9.435789999999999,
19,4149379,121759.615,1.6954900000000002,3.53211,
20,4149380,121759.604995,1.6073899999999999,1.2125,
21,4149381,121759.594989,0.6259680000000001,-3.2155299999999998,
22,4149382,121759.58498399999,3.88746,1.40153,
23,4149383,121759.574979,1.7219,-0.035745099999999995,
24,4149384,121759.56497400001,3.9480699999999995,2.68127,
25,4149385,121759.554969,2.22707,2.00244,
26,4149386,121759.54496300001,0.878811,0.8767159999999999,
27,4149387,121759.53495799999,-1.15952,-0.25677300000000003,
28,4149388,121759.524953,2.5669999999999997,-5.16531,
29,4149389,121759.514948,0.503822,-5.0904,
30,4149390,121759.504943,3.6656,-4.22316,
31,4149391,121759.49493699998,3.6875400000000003,-0.59421,
32,4149392,121759.48493199999,5.71058,-4.82662,
33,4149393,121759.474927,6.2567,-7.679410000000001,
34,4149394,121759.464922,9.40669,-10.8037,
35,4149395,121759.45491700001,9.30574,-6.61729,
36,4149396,121759.44491099998,6.24674,-2.49457,
37,4149397,121759.434906,2.72342,1.60059,
38,4149398,121759.424901,1.53558,3.3088,
39,4149399,121759.414896,-0.102247,2.1673,
40,4149400,121759.40489100001,-4.0656099999999995,0.46073100000000006,78.0347
41,4149401,121759.39488499999,-5.4136,-2.1106599999999998,
42,4149402,121759.38488,-8.6066,-0.549611,
43,4149403,121759.374875,-3.35943,2.00104,
44,4149404,121759.36487,-0.442586,3.8054300000000003,
45,4149405,121759.35486500002,-2.11586,7.37207,
46,4149406,121759.34485899999,-2.9744,9.57448,
47,4149407,121759.334854,-4.52559,8.51079,
48,4149408,121759.324849,-11.3585,4.73597,
49,4149409,121759.31484400001,-10.5841,1.91667,
50,4149410,121759.304839,-9.66847,-1.39249,
51,4149411,121759.29483299999,-5.34669,-3.6646199999999998,
52,4149412,121759.284828,0.6419060000000001,-9.06012,
53,4149413,121759.274823,1.31681,-10.5596,
54,4149414,121759.26481800001,-0.42978999999999995,-11.6366,
55,4149415,121759.254813,-0.25295100000000004,-8.74532,
56,4149416,121759.244807,0.136794,-3.7203699999999995,
57,4149417,121759.23480199999,-0.887482,3.1111299999999997,
58,4149418,121759.224797,2.98297,5.21683,
59,4149419,121759.21479200001,2.5979099999999997,6.0195300000000005,
60,4149420,121759.20478599999,1.53705,2.1977,
61,4149421,121759.194781,1.64337,-0.31039,
62,4149422,121759.184776,4.93547,-0.881115,
63,4149423,121759.174771,6.66777,-1.0312299999999999,
64,4149424,121759.164766,11.8284,-0.569588,
65,4149425,121759.15475999999,6.71408,-1.17754,78.0347
66,4149426,121759.144755,3.29125,-0.043834500000000005,
67,4149427,121759.13475,-0.23786,-1.08299,
68,4149428,121759.12474500001,-5.37539,2.74485,
69,4149429,121759.11474,-9.50402,5.46436,
70,4149430,121759.104734,-12.8884,5.60803,
71,4149431,121759.09472899999,-15.5738,-1.26686,
72,4149432,121759.084724,-9.02031,-10.7606,
73,4149433,121759.07471900001,-2.84163,-11.6019,
74,4149434,121759.06471400001,4.71686,-8.36065,
75,4149435,121759.054708,5.54683,-2.32127,
76,4149436,121759.04470299999,2.2841299999999998,-1.25673,
77,4149437,121759.034698,1.55645,-3.4312400000000003,
78,4149438,121759.02469300001,3.96098,-0.8781530000000001,
79,4149439,121759.01468800001,6.07109,3.64011,
80,4149440,121759.004682,7.1916199999999995,8.159989999999999,
81,4149441,121758.994677,6.27251,10.1299,
82,4149442,121758.984672,3.46156,7.35263,
83,4149443,121758.974667,3.7170400000000003,6.3684400000000005,
84,4149444,121758.96466199998,3.47795,9.96871,
85,4149445,121758.95465599999,5.15099,9.71477,
86,4149446,121758.944651,3.48155,7.5789800000000005,
87,4149447,121758.93464600001,-1.4432200000000002,0.575879,
88,4149448,121758.924641,-8.74794,-5.02864,
89,4149449,121758.91463599999,-12.513,-3.83816,
90,4149450,121758.90462999999,-14.0263,-4.5629800000000005,77.9221
91,4149451,121758.894625,-12.0793,-2.93997,
92,4149452,121758.88462000001,-12.564,-6.37208,
93,4149453,121758.87461500001,-11.788,-6.53557,
94,4149454,121758.86460999999,-12.0633,-5.79204,
95,4149455,121758.854604,-10.0307,-1.57082,
96,4149456,121758.844599,-8.668239999999999,1.19894,
97,4149457,121758.834594,-6.41034,4.282030000000001,
98,4149458,121758.82458900001,-5.62146,6.10631,
99,4149459,121758.81458399999,-2.9319900000000003,9.554730000000001,
