,no,distance,accerelation_L,accerelation_R,velocity
1,15972115,3966.0,-0.5977439999999999,1.62893,
2,15972116,3965.99,1.31326,0.42306099999999996,
3,15972117,3965.98,2.14099,-0.8421350000000001,
4,15972118,3965.97,-3.4250599999999998,0.8738530000000001,
5,15972119,3965.96,-5.01122,0.04153780000000001,
6,15972120,3965.95,1.2456,0.23278200000000002,
7,15972121,3965.94,2.2448099999999998,-0.333512,
8,15972122,3965.93,0.274077,1.00483,
9,15972123,3965.92,0.0132791,-0.778166,
10,15972124,3965.91,3.39006,1.30443,
11,15972125,3965.9,-1.77673,2.91629,24.9077
12,15972126,3965.89,-1.20476,-0.49512,
13,15972127,3965.88,2.3414599999999997,-2.72938,
14,15972128,3965.87,4.23053,-2.4731,
15,15972129,3965.86,2.27176,-2.32965,
16,15972130,3965.85,-2.9007400000000003,1.39008,
17,15972131,3965.84,-5.17551,3.78936,
18,15972132,3965.83,1.6622299999999999,-2.17598,
19,15972133,3965.82,3.2545900000000003,-2.79835,
20,15972134,3965.81,-2.60582,-0.253944,
21,15972135,3965.8,4.76438,0.502483,
22,15972136,3965.79,-0.10586500000000001,-0.7014630000000001,
23,15972137,3965.78,-4.895580000000001,2.52137,
24,15972138,3965.77,-1.8899700000000001,1.56981,
25,15972139,3965.76,0.672728,-2.01571,
26,15972140,3965.75,-0.8241850000000001,-1.01861,
27,15972141,3965.74,0.895185,0.15698499999999999,
28,15972142,3965.73,2.24072,0.728378,
29,15972143,3965.72,-1.0003,0.701986,
30,15972144,3965.71,-3.12842,2.75547,
31,15972145,3965.7,-1.56964,0.378764,
32,15972146,3965.69,3.63725,-1.8861599999999998,
33,15972147,3965.68,0.443981,-1.25414,
34,15972148,3965.67,-1.13985,0.31964699999999996,
35,15972149,3965.66,2.53686,1.68908,
36,15972150,3965.65,2.9809099999999997,-1.71711,25.0348
37,15972151,3965.64,-3.46788,-1.9184700000000001,
38,15972152,3965.63,-0.0664454,1.39744,
39,15972153,3965.62,7.14084,-3.02504,
40,15972154,3965.61,-2.4356400000000002,0.434982,
41,15972155,3965.6,-4.16098,2.5221,
42,15972156,3965.59,12.1135,1.23863,
43,15972157,3965.58,6.08861,-3.44389,
44,15972158,3965.57,-11.1084,1.9819900000000001,
45,15972159,3965.56,-2.46828,1.04774,
46,15972160,3965.55,7.110469999999999,-3.42235,
47,15972161,3965.54,-4.1847199999999996,-4.293019999999999,
48,15972162,3965.53,-8.371960000000001,2.18645,
49,15972163,3965.52,5.303319999999999,3.3976800000000003,
50,15972164,3965.51,5.474880000000001,-1.7199799999999998,
51,15972165,3965.5,-5.3811599999999995,-2.18181,
52,15972166,3965.49,-7.7587,3.4114800000000005,
53,15972167,3965.48,5.0147,0.42716099999999996,
54,15972168,3965.47,3.6274900000000003,-2.8433599999999997,
55,15972169,3965.46,-3.3012,-0.19303599999999999,
56,15972170,3965.45,-1.02377,4.5997900000000005,
57,15972171,3965.44,1.56859,1.8401900000000002,
58,15972172,3965.43,-1.54465,-2.81049,
59,15972173,3965.42,1.44838,-1.13932,
60,15972174,3965.41,2.9952,-0.34824,
61,15972175,3965.4,0.344984,0.0554341,25.0348
62,15972176,3965.39,-2.77159,0.0773268,
63,15972177,3965.38,-1.65293,0.600121,
64,15972178,3965.37,-1.21916,-0.838815,
65,15972179,3965.36,-1.5577,1.61058,
66,15972180,3965.35,-4.22422,-1.13285,
67,15972181,3965.34,-0.439717,-0.6883739999999999,
68,15972182,3965.33,8.45244,-2.31344,
69,15972183,3965.32,11.1948,-3.16664,
70,15972184,3965.31,2.7058,-3.6477800000000005,
71,15972185,3965.3,-6.10159,4.52452,
72,15972186,3965.29,-10.197000000000001,6.11019,
73,15972187,3965.28,-2.2357,-0.22928099999999998,
74,15972188,3965.27,5.35441,-6.93315,
75,15972189,3965.26,-2.91598,-0.42041999999999996,
76,15972190,3965.25,-30.3718,12.1548,
77,15972191,3965.24,-58.5609,23.0861,
78,15972192,3965.23,-56.0146,20.4427,
79,15972193,3965.22,42.6899,-15.1355,
80,15972194,3965.21,53.5656,-19.1016,
81,15972195,3965.2,-7.01653,-11.7423,
82,15972196,3965.19,11.4106,13.5246,
83,15972197,3965.18,36.1885,-12.4388,
84,15972198,3965.17,3.7863300000000004,-12.2379,
85,15972199,3965.16,-31.0724,8.08872,
86,15972200,3965.15,-0.121799,12.100999999999999,24.8963
87,15972201,3965.14,0.238116,-4.34701,
88,15972202,3965.13,-10.3586,5.02409,
89,15972203,3965.12,10.4545,7.35894,
90,15972204,3965.11,10.5593,-6.0539,
91,15972205,3965.1,-2.92273,-6.44785,
92,15972206,3965.09,6.3586800000000006,2.76091,
93,15972207,3965.08,9.313139999999999,-4.8230900000000005,
94,15972208,3965.07,-1.125,-9.65209,
95,15972209,3965.06,-8.37584,3.22155,
96,15972210,3965.05,-1.4454,1.97272,
97,15972211,3965.04,1.23325,-0.128657,
98,15972212,3965.03,-3.3978800000000002,2.68225,
99,15972213,3965.02,-1.5782,5.8387,
100,15972214,3965.01,-1.92775,-0.993656,
101,15972215,3965.0,-7.40999,0.221637,
102,15972216,3964.99,0.7413420000000001,1.6295899999999999,
103,15972217,3964.98,1.22844,-0.31447600000000003,
104,15972218,3964.97,-1.54269,1.9052799999999999,
105,15972219,3964.96,6.6769,0.866655,
106,15972220,3964.95,0.17615699999999998,-0.875458,
107,15972221,3964.94,-3.55865,-1.22259,
108,15972222,3964.93,3.70926,-0.0028802,
109,15972223,3964.92,1.08391,0.275398,
110,15972224,3964.91,-0.692141,-0.502696,
111,15972225,3964.9,1.9175400000000002,-1.30164,25.0348
112,15972226,3964.89,1.50105,-1.8317,
113,15972227,3964.88,0.625758,-1.99965,
114,15972228,3964.87,3.82292,0.257862,
115,15972229,3964.86,3.5265,-2.1934299999999998,
116,15972230,3964.85,1.93135,0.881178,
117,15972231,3964.84,-2.16814,1.2308700000000001,
118,15972232,3964.83,-5.08133,1.23101,
119,15972233,3964.82,-5.11319,0.273451,
120,15972234,3964.81,0.37287800000000004,-0.7073520000000001,
121,15972235,3964.8,1.4027,0.7191850000000001,
122,15972236,3964.79,-0.927689,2.43477,
123,15972237,3964.78,1.43296,1.68078,
124,15972238,3964.77,2.8560000000000003,0.353327,
125,15972239,3964.76,-3.91431,-5.26578,
