,no,distance,accerelation_L,accerelation_R,velocity
1,12014162,43243.7925731,0.120597,7.94561,
2,12014163,43243.7825852,-1.32965,3.23737,
3,12014164,43243.772597400006,-0.9752040000000001,-0.45143,
4,12014165,43243.762609599995,-3.14396,-2.59662,
5,12014166,43243.752621800006,-4.17494,-2.7711900000000003,
6,12014167,43243.742633999995,-4.56018,-2.72553,
7,12014168,43243.7326462,-2.21889,-2.9771400000000003,
8,12014169,43243.7226584,-1.07869,-3.99404,
9,12014170,43243.7126705,-0.549225,-3.38965,
10,12014171,43243.70268269999,-0.9298,-2.7238599999999997,
11,12014172,43243.6926949,-0.702136,-0.48093800000000003,
12,12014173,43243.6827071,1.34596,0.0997638,
13,12014174,43243.672719300004,-1.6743700000000001,-0.736069,
14,12014175,43243.6627315,0.503225,1.2576,51.0397
15,12014176,43243.6527437,2.2482900000000003,1.75368,
16,12014177,43243.6427558,0.414049,2.63332,
17,12014178,43243.632768,-1.4325700000000001,0.447546,
18,12014179,43243.6227802,-1.7897299999999998,0.0410034,
19,12014180,43243.6127924,-3.3104400000000003,-0.43981899999999996,
20,12014181,43243.6028046,-5.68087,-1.6958400000000002,
21,12014182,43243.5928168,-6.6699600000000006,-1.41654,
22,12014183,43243.582828900006,-5.77273,-3.29435,
23,12014184,43243.5728411,-7.2979199999999995,-8.933069999999999,
24,12014185,43243.562853300005,-8.47206,-4.205,
25,12014186,43243.552865499994,-1.9561,2.83268,
26,12014187,43243.5428777,2.67163,-1.71217,
27,12014188,43243.5328899,15.857000000000001,9.45301,
28,12014189,43243.5229021,29.2315,23.109,
29,12014190,43243.51291419999,25.5126,8.76915,
30,12014191,43243.5029264,15.1548,-12.7941,
31,12014192,43243.4929386,-0.998559,-10.599,
32,12014193,43243.482950800004,-13.7667,5.773969999999999,
33,12014194,43243.472963,-17.688,13.6016,
34,12014195,43243.4629752,-20.7359,8.810210000000001,
35,12014196,43243.4529874,-13.1382,0.14264000000000002,
36,12014197,43243.4429995,-8.43023,-8.64257,
37,12014198,43243.4330117,-6.69428,-17.218,
38,12014199,43243.4230239,1.7670299999999999,-13.050999999999998,
39,12014200,43243.4130361,2.8103599999999997,-0.733707,50.7519
40,12014201,43243.4030483,1.44176,3.3332,
41,12014202,43243.3930605,1.4340899999999999,1.3219100000000001,
42,12014203,43243.3830727,6.97416,4.13354,
43,12014204,43243.373084800005,10.3448,1.76971,
44,12014205,43243.363097,7.907019999999999,-0.73451,
45,12014206,43243.3531092,6.65645,-0.46385,
46,12014207,43243.3431214,5.7666900000000005,-0.9085610000000001,
47,12014208,43243.3331336,-2.31553,-3.3731400000000002,
48,12014209,43243.3231458,-8.218580000000001,0.248923,
49,12014210,43243.3131579,-6.6012699999999995,5.446280000000001,
50,12014211,43243.3031701,-3.74949,3.34113,
51,12014212,43243.2931823,-1.95943,-3.30229,
52,12014213,43243.2831945,-0.7351479999999999,-5.05834,
53,12014214,43243.273206699996,-2.24726,-0.885641,
54,12014215,43243.2632189,-3.0245,-0.526683,
55,12014216,43243.253231099996,-2.02236,0.9064610000000001,
56,12014217,43243.2432432,0.113909,1.3819,
57,12014218,43243.2332554,3.5771,-0.355691,
58,12014219,43243.2232676,5.09028,-5.16793,
59,12014220,43243.2132798,3.9498900000000003,-6.40541,
60,12014221,43243.203292,2.12042,-5.119759999999999,
61,12014222,43243.1933042,1.31387,1.07841,
62,12014223,43243.183316400005,-0.0693384,1.00721,
63,12014224,43243.1733285,1.4921,0.24510300000000002,
64,12014225,43243.1633407,-1.5928200000000001,0.297901,50.9915
