no,vel,std_aba,max_aba,mean1k,std1k,max1k,min1k,mean512,std512,max512,min512,mean256,std256,max256,min256,mean128,std128,max128,min128,mean64,std64,max64,min64,mean32,std32,max32,min32,mean16,std16,max16,min16
9,76.4027028089887,13.504165568462453,169.421,3859.322596139363,6583.699301399994,0.0,156962.34680580665,612.1791717673044,1741.267243619838,3.1449157132188905e-12,48966.733920374994,100.72995626862567,289.3927031460405,7.164566150139374e-10,7590.625756562459,163.01560662356087,347.95502950654975,1.842966082324353e-08,8893.540157599287,414.5851796670434,1160.688993229429,1.2863552139888265e-08,24571.054265970364,730.637968312384,2202.424807782656,7.976252719011931e-08,34688.35835275873,352.1255733561679,1594.235812581486,1.3351430759152856e-09,63289.36447476795
