no,vel,std_aba,max_aba,mean1k,std1k,max1k,min1k,mean512,std512,max512,min512,mean256,std256,max256,min256,mean128,std128,max128,min128,mean64,std64,max64,min64,mean32,std32,max32,min32,mean16,std16,max16,min16
7,88.32842290502786,14.691773419277895,145.25,4599.7382269666205,7898.245907659496,0.0,170238.20421175775,415.97628077596977,918.8908642295495,1.5132178258176184e-09,25743.14083501556,189.13683185608076,360.80811423834666,5.54864254879645e-10,6832.951673229105,235.49901431190978,641.2490829030223,1.727660023428807e-08,14719.060842278825,702.4601861474016,2677.6231399921835,1.6247781252386136e-08,48301.69890520293,778.7366660976496,2703.4883527838265,3.3485293570183488e-09,41846.42257745516,457.91828435844053,2712.9967269141534,1.2804233631713086e-08,103750.82159218384
