no,vel,std_aba,max_aba,mean1k,std1k,max1k,min1k,mean512,std512,max512,min512,mean256,std256,max256,min256,mean128,std128,max128,min128,mean64,std64,max64,min64,mean32,std32,max32,min32,mean16,std16,max16,min16
8,74.21036611111113,13.837210666945454,164.74200000000005,4068.5434021294905,6932.706433168633,0.0,177333.49977884445,669.4844606394753,1441.4280766608772,1.3737942182590843e-09,31294.85833548391,119.32666826962787,317.3268267584163,7.523788582819375e-16,6653.526861923439,151.84718090796096,454.9787350737511,4.977603629079663e-10,8941.433002537648,418.0918952205768,1532.8107087950111,1.9108334478954383e-09,30739.764467290006,691.1623058210168,2330.7599057235943,2.0738241647635817e-07,34106.33802017162,404.52131506430044,2465.830618881137,1.8767223567868493e-10,87736.20671273835
